giorno,ATS,NO2_mean_ugm3,PM10_SM2005_mean_ugm3,PM25_mean_ugm3
2025-01-17,ATS_Montagna,37.270833333333336,39.53846153846154,27.142857142857142
2025-01-18,ATS_Bergamo,-1074.3412037037037,48.125,38.8
2025-01-18,ATS_Montagna,41.62867647058823,39.76923076923077,-1222.375
2025-01-19,ATS_Bergamo,-1080.9527777777778,30.125,23.6
2025-01-19,ATS_Montagna,38.0828431372549,35.07692307692308,27.0
2025-01-20,ATS_Bergamo,-105.33703703703704,25.375,15.4
2025-01-20,ATS_Montagna,10.112254901960785,32.23076923076923,26.0
2025-01-21,ATS_Bergamo,-59.49166666666667,30.375,19.2
2025-01-21,ATS_Montagna,8.346683046683047,28.46153846153846,22.375
2025-01-22,ATS_Bergamo,32.406018518518515,36.75,25.4
2025-01-22,ATS_Montagna,-65.04665012406947,34.38461538461539,27.125
2025-01-23,ATS_Bergamo,35.954166666666666,23.25,16.2
2025-01-23,ATS_Montagna,-169.06358974358974,-1513.7692307692307,-1224.625
2025-01-24,ATS_Bergamo,31.921296296296298,28.875,19.4
2025-01-24,ATS_Montagna,-16.7984693877551,-742.6153846153846,24.25
2025-01-25,ATS_Bergamo,32.224074074074075,32.75,23.6
2025-01-25,ATS_Montagna,33.62291666666667,34.46153846153846,26.375
2025-01-26,ATS_Bergamo,-23.22685185185185,17.375,12.8
2025-01-26,ATS_Montagna,24.95,19.846153846153847,15.625
2025-01-27,ATS_Bergamo,32.854166666666664,14.0,10.8
2025-01-27,ATS_Montagna,-20.80200501253133,17.384615384615383,13.5
2025-01-28,ATS_Bergamo,27.802314814814817,14.875,11.0
2025-01-28,ATS_Montagna,26.486486486486488,11.333333333333334,-1420.5714285714287
2025-01-29,ATS_Bergamo,29.504166666666666,21.5,13.6
2025-01-29,ATS_Montagna,-71.76151898734177,19.833333333333332,10.142857142857142
2025-01-30,ATS_Bergamo,31.503703703703703,30.625,20.4
2025-01-30,ATS_Montagna,-192.67543859649123,28.25,18.857142857142858
2025-01-31,ATS_Bergamo,-11.634259259259261,30.25,23.0
2025-01-31,ATS_Montagna,-39.58571428571429,30.5,24.571428571428573
2025-02-01,ATS_Bergamo,30.83287037037037,18.428571428571427,16.75
2025-02-01,ATS_Montagna,28.760049019607845,25.583333333333332,-1411.7142857142858
2025-02-02,ATS_Bergamo,25.0212962962963,-1234.375,-1986.6
2025-02-02,ATS_Montagna,24.795343137254903,18.166666666666668,-1416.0
2025-02-03,ATS_Bergamo,31.49351851851852,-1224.375,-1981.4
2025-02-03,ATS_Montagna,31.509313725490195,25.583333333333332,16.0
2025-02-04,ATS_Bergamo,-13.779629629629627,39.625,29.8
2025-02-04,ATS_Montagna,9.675123152709359,-799.6666666666666,27.285714285714285
2025-02-05,ATS_Bergamo,38.81203703703704,50.375,37.6
2025-02-05,ATS_Montagna,13.894103194103193,-729.3846153846154,30.625
2025-02-06,ATS_Bergamo,40.92268518518518,41.5,33.4
2025-02-06,ATS_Montagna,39.58700980392157,37.07692307692308,24.875
2025-02-07,ATS_Bergamo,-8.437962962962963,-1215.75,28.4
2025-02-07,ATS_Montagna,-9.155392156862746,46.61538461538461,31.875
2025-02-08,ATS_Bergamo,30.28796296296296,33.42857142857143,30.2
2025-02-08,ATS_Montagna,35.66960784313726,43.07692307692308,-1219.125
2025-02-09,ATS_Bergamo,23.602314814814818,-1236.0,15.6
2025-02-09,ATS_Montagna,29.251960784313724,28.615384615384617,27.125
2025-02-10,ATS_Bergamo,31.252314814814813,24.285714285714285,17.2
2025-02-10,ATS_Montagna,-167.2586034912718,-742.5384615384615,-1228.375
2025-02-11,ATS_Bergamo,33.053703703703704,36.75,26.6
2025-02-11,ATS_Montagna,-374.8174683544304,-735.9230769230769,-1228.25
2025-02-12,ATS_Bergamo,25.63860465116279,31.75,23.4
2025-02-12,ATS_Montagna,-20.943627450980394,28.615384615384617,24.0
2025-02-13,ATS_Bergamo,27.36851851851852,45.25,31.2
2025-02-13,ATS_Montagna,28.130392156862747,41.61538461538461,29.125
2025-02-14,ATS_Bergamo,25.664814814814818,25.125,16.6
2025-02-14,ATS_Montagna,-318.3301470588235,24.615384615384617,17.0
2025-02-15,ATS_Bergamo,24.21527777777778,23.25,18.8
2025-02-15,ATS_Montagna,-563.7014705882353,22.615384615384617,16.375
2025-02-16,ATS_Bergamo,19.668055555555558,30.0,23.6
2025-02-16,ATS_Montagna,-564.7529411764706,31.153846153846153,23.625
2025-02-17,ATS_Bergamo,-24.36296296296296,29.125,24.6
2025-02-17,ATS_Montagna,-558.1394607843137,40.76923076923077,27.625
2025-02-18,ATS_Bergamo,27.40833333333333,40.75,30.4
2025-02-18,ATS_Montagna,-582.5769607843137,43.92307692307692,31.5
2025-02-19,ATS_Bergamo,-71.53518518518518,30.375,24.0
2025-02-19,ATS_Montagna,-412.339705882353,41.15384615384615,29.25
2025-02-20,ATS_Bergamo,32.98425925925926,57.25,45.8
2025-02-20,ATS_Montagna,10.310784313725488,57.69230769230769,41.5
2025-02-21,ATS_Bergamo,-2.561574074074075,83.75,66.4
2025-02-21,ATS_Montagna,39.04362745098039,71.6923076923077,51.375
2025-02-22,ATS_Bergamo,38.60740740740741,97.25,82.2
2025-02-22,ATS_Montagna,35.980637254901964,87.46153846153847,67.125
2025-02-23,ATS_Bergamo,36.62222222222222,-1159.25,-1931.4
2025-02-23,ATS_Montagna,31.29240196078431,-698.3076923076923,66.875
2025-02-24,ATS_Bergamo,-57.90277777777778,-1175.0,-1949.2
2025-02-24,ATS_Montagna,-17.706127450980393,65.38461538461539,51.5
2025-02-25,ATS_Bergamo,-14.857407407407404,-1174.25,-1945.8
2025-02-25,ATS_Montagna,5.954656862745098,72.3076923076923,56.125
2025-02-26,ATS_Bergamo,25.491203703703704,40.375,30.6
2025-02-26,ATS_Montagna,26.176225490196078,30.846153846153847,26.375
2025-02-27,ATS_Bergamo,-20.45509259259259,29.625,21.8
2025-02-27,ATS_Montagna,-23.242401960784314,22.076923076923077,13.25
2025-02-28,ATS_Bergamo,-21.44953703703704,30.0,24.2
2025-02-28,ATS_Montagna,25.462500000000002,23.307692307692307,15.75
2025-03-01,ATS_Bergamo,18.33425925925926,17.375,15.4
2025-03-01,ATS_Montagna,20.4078431372549,16.153846153846153,11.25
2025-03-02,ATS_Bergamo,20.941666666666666,21.75,21.0
2025-03-02,ATS_Montagna,20.4046568627451,18.692307692307693,14.0
2025-03-03,ATS_Bergamo,30.01388888888889,32.25,25.8
2025-03-03,ATS_Montagna,28.5656862745098,27.384615384615383,19.625
2025-03-04,ATS_Bergamo,-62.26824644549763,43.375,35.0
2025-03-04,ATS_Montagna,-91.30563725490195,36.46153846153846,24.875
2025-03-05,ATS_Bergamo,-151.24398148148148,38.375,27.8
2025-03-05,ATS_Montagna,-65.21642156862745,33.07692307692308,20.625
2025-03-06,ATS_Bergamo,-588.1228571428571,34.5,24.6
2025-03-06,ATS_Montagna,-16.402941176470588,33.07692307692308,20.875
2025-03-07,ATS_Bergamo,-1081.9925925925925,40.75,28.4
2025-03-07,ATS_Montagna,32.7987714987715,36.416666666666664,21.875
2025-03-08,ATS_Bergamo,-1083.9898148148147,41.125,30.0
2025-03-08,ATS_Montagna,30.54142156862745,37.083333333333336,24.375
2025-03-09,ATS_Bergamo,-1088.287037037037,41.875,31.2
2025-03-09,ATS_Montagna,26.147058823529413,38.666666666666664,27.25
2025-03-10,ATS_Bergamo,-1090.7722222222221,25.5,18.0
2025-03-10,ATS_Montagna,-276.26165413533835,-813.4166666666666,-1237.625
2025-03-11,ATS_Bergamo,-1088.3537037037038,19.125,15.4
2025-03-11,ATS_Montagna,-125.95465994962217,-753.5384615384615,-2489.375
2025-03-12,ATS_Bergamo,-1088.7398148148147,11.125,10.0
2025-03-12,ATS_Montagna,-25.455282555282555,11.307692307692308,-2493.5
2025-03-13,ATS_Bergamo,-1090.775925925926,15.0,9.75
2025-03-13,ATS_Montagna,-126.73142144638405,13.538461538461538,-1241.125
2025-03-14,ATS_Bergamo,-1092.6689814814815,9.714285714285714,-2496.75
2025-03-14,ATS_Montagna,-26.992713567839196,10.461538461538462,-1244.5
2025-03-15,ATS_Bergamo,-1094.049074074074,10.625,8.2
2025-03-15,ATS_Montagna,21.20024509803922,12.0,9.125
2025-03-16,ATS_Bergamo,-1099.0453703703704,10.375,7.6
2025-03-16,ATS_Montagna,-33.1796568627451,-757.9230769230769,7.75
2025-03-17,ATS_Bergamo,-537.2981481481481,18.625,13.4
2025-03-17,ATS_Montagna,18.948039215686276,-754.6923076923077,-1242.625
2025-03-18,ATS_Bergamo,13.656481481481482,15.0,11.4
2025-03-18,ATS_Montagna,-228.8811274509804,-754.1538461538462,-1241.5
2025-03-19,ATS_Bergamo,-20.5212962962963,-1224.875,-1982.4
2025-03-19,ATS_Montagna,-293.60269607843134,25.76923076923077,17.25
2025-03-20,ATS_Bergamo,31.44675925925926,40.75,31.8
2025-03-20,ATS_Montagna,29.140441176470585,35.23076923076923,24.5
2025-03-21,ATS_Bergamo,30.11574074074074,55.875,41.6
2025-03-21,ATS_Montagna,30.927450980392155,49.666666666666664,32.25
2025-03-22,ATS_Bergamo,20.47037037037037,39.25,28.4
2025-03-22,ATS_Montagna,25.556965174129353,41.69230769230769,32.25
2025-03-23,ATS_Bergamo,12.210648148148149,10.25,-1992.0
2025-03-23,ATS_Montagna,18.333593750000002,10.76923076923077,6.875
2025-03-24,ATS_Bergamo,20.98796296296296,13.75,-1990.6
2025-03-24,ATS_Montagna,-101.4135,13.461538461538462,7.75
2025-03-25,ATS_Bergamo,18.484259259259257,19.125,14.2
2025-03-25,ATS_Montagna,-74.05123152709359,19.153846153846153,11.75
2025-03-26,ATS_Bergamo,-28.27731481481482,17.75,14.4
2025-03-26,ATS_Montagna,-0.07450980392156951,19.615384615384617,11.125
2025-03-27,ATS_Bergamo,18.889814814814812,18.125,12.8
2025-03-27,ATS_Montagna,-25.912990196078432,16.153846153846153,10.25
2025-03-28,ATS_Bergamo,17.372685185185187,18.125,11.4
2025-03-28,ATS_Montagna,-1.0704433497536927,18.692307692307693,12.875
2025-03-29,ATS_Bergamo,11.838425925925925,14.375,-1992.6
2025-03-29,ATS_Montagna,18.892401960784316,-754.3846153846154,12.0
2025-03-30,ATS_Bergamo,14.277314814814815,10.25,7.6
2025-03-30,ATS_Montagna,17.417690417690416,9.846153846153847,6.75
2025-03-31,ATS_Bergamo,-32.854629629629635,11.75,7.0
2025-03-31,ATS_Montagna,15.863235294117647,9.461538461538462,5.875
2025-04-01,ATS_Bergamo,-29.490277777777777,13.875,9.2
2025-04-01,ATS_Montagna,-5.870343137254902,-757.3076923076923,5.5
2025-04-02,ATS_Bergamo,-27.26898148148148,20.625,13.8
2025-04-02,ATS_Montagna,-2.1450980392156866,-753.6923076923077,10.625
2025-04-03,ATS_Bergamo,23.477314814814818,31.625,20.8
2025-04-03,ATS_Montagna,-24.806372549019603,-1514.4615384615386,16.375
2025-04-04,ATS_Bergamo,24.122685185185187,39.25,26.0
2025-04-04,ATS_Montagna,23.839460784313726,30.923076923076923,19.375
2025-04-05,ATS_Bergamo,20.461111111111112,35.875,22.2
2025-04-05,ATS_Montagna,24.391421568627454,31.384615384615383,19.5
2025-04-06,ATS_Bergamo,14.217592592592593,25.0,13.2
2025-04-06,ATS_Montagna,14.498774509803921,21.307692307692307,11.5
2025-04-07,ATS_Bergamo,-35.636574074074076,21.75,10.0
2025-04-07,ATS_Montagna,-12.404656862745096,21.692307692307693,7.5
2025-04-08,ATS_Bergamo,14.584259259259259,-1229.375,-1989.2
2025-04-08,ATS_Montagna,-31.37843137254902,23.692307692307693,12.5
2025-04-09,ATS_Bergamo,22.427777777777777,38.5,24.6
2025-04-09,ATS_Montagna,-23.909313725490197,36.76923076923077,19.375
2025-04-10,ATS_Bergamo,24.48333333333333,38.5,25.0
2025-04-10,ATS_Montagna,1.6823529411764697,38.46153846153846,20.5
2025-04-11,ATS_Bergamo,23.86111111111111,33.875,17.6
2025-04-11,ATS_Montagna,3.3044117647058826,33.84615384615385,17.375
2025-04-12,ATS_Bergamo,17.61435185185185,31.125,19.8
2025-04-12,ATS_Montagna,22.701470588235296,30.384615384615383,18.625
2025-04-13,ATS_Bergamo,14.16851851851852,21.0,13.4
2025-04-13,ATS_Montagna,18.396568627450982,21.384615384615383,15.625
2025-04-14,ATS_Bergamo,17.15833333333333,21.125,14.8
2025-04-14,ATS_Montagna,-76.91299019607843,19.76923076923077,13.875
2025-04-15,ATS_Bergamo,19.97962962962963,11.875,7.8
2025-04-15,ATS_Montagna,-1.7142156862745088,11.846153846153847,7.625
2025-04-16,ATS_Bergamo,15.444907407407406,15.5,-1994.2
2025-04-16,ATS_Montagna,14.628676470588236,13.692307692307692,6.75
2025-04-17,ATS_Bergamo,11.535185185185185,11.0,5.25
2025-04-17,ATS_Montagna,-59.53970588235294,9.846153846153847,4.25
2025-04-18,ATS_Bergamo,13.58611111111111,9.625,-1995.0
2025-04-18,ATS_Montagna,-7.438970588235294,9.846153846153847,5.0
2025-04-19,ATS_Bergamo,13.17824074074074,13.875,9.8
2025-04-19,ATS_Montagna,14.622794117647059,10.923076923076923,6.875
2025-04-20,ATS_Bergamo,11.191203703703705,13.375,8.6
2025-04-20,ATS_Montagna,12.014705882352942,12.75,6.571428571428571
2025-04-21,ATS_Bergamo,10.388425925925926,11.75,6.6
2025-04-21,ATS_Montagna,13.22827763496144,11.416666666666666,7.142857142857143
2025-04-22,ATS_Bergamo,-32.724074074074075,13.625,8.6
2025-04-22,ATS_Montagna,-59.10977443609023,-755.3846153846154,-1244.0
2025-04-23,ATS_Bergamo,14.61712962962963,21.75,11.0
2025-04-23,ATS_Montagna,-8.20958230958231,17.0,9.0
2025-04-24,ATS_Bergamo,11.078703703703704,7.625,5.8
2025-04-24,ATS_Montagna,14.400980392156864,7.615384615384615,4.5
2025-04-25,ATS_Bergamo,8.62037037037037,8.5,5.0
2025-04-25,ATS_Montagna,12.010049019607845,6.0,3.375
2025-04-26,ATS_Bergamo,10.851851851851851,8.5,6.4
2025-04-26,ATS_Montagna,14.157598039215687,8.692307692307692,-1244.0
2025-04-27,ATS_Bergamo,9.114351851851852,12.125,8.8
2025-04-27,ATS_Montagna,12.190931372549018,9.692307692307692,-1245.0
2025-04-28,ATS_Bergamo,11.62962962962963,14.375,-1990.2
2025-04-28,ATS_Montagna,-35.462406015037594,-755.4615384615385,-1242.25
2025-04-29,ATS_Bergamo,13.122222222222222,18.75,11.75
2025-04-29,ATS_Montagna,-152.6145631067961,19.846153846153847,-1102.4444444444443
2025-04-30,ATS_Bergamo,14.475,22.714285714285715,13.2
2025-04-30,ATS_Montagna,-29.41149144254279,23.0,-1099.3333333333333
2025-05-01,ATS_Bergamo,-36.0050925925926,21.428571428571427,13.2
2025-05-01,ATS_Montagna,15.350387596899226,21.153846153846153,12.875
2025-05-02,ATS_Bergamo,13.019444444444444,-1231.875,12.2
2025-05-02,ATS_Montagna,-30.954364089775563,21.46153846153846,-1240.125
2025-05-03,ATS_Bergamo,11.64027777777778,15.714285714285714,8.0
2025-05-03,ATS_Montagna,18.2703431372549,18.0,8.75
2025-05-04,ATS_Bergamo,-1056.550462962963,-1235.375,6.4
2025-05-04,ATS_Montagna,12.086274509803921,16.76923076923077,8.0
2025-05-05,ATS_Bergamo,-1101.2111111111112,-1237.75,5.4
2025-05-05,ATS_Montagna,12.727135678391958,10.083333333333334,4.0
2025-05-06,ATS_Bergamo,-1116.6234741784037,8.5,4.8
2025-05-06,ATS_Montagna,-332.52202970297026,-762.2307692307693,-2219.5555555555557
2025-05-07,ATS_Bergamo,-1215.5382352941176,8.428571428571429,4.0
2025-05-07,ATS_Montagna,-587.5574074074074,7.846153846153846,-1106.6666666666667
2025-05-08,ATS_Bergamo,-1238.8010416666666,12.428571428571429,9.5
2025-05-08,ATS_Montagna,-272.12959427207636,9.461538461538462,-1105.888888888889
2025-05-09,ATS_Bergamo,-1233.1059701492536,11.375,8.6
2025-05-09,ATS_Montagna,16.17107843137255,10.076923076923077,6.0
2025-05-10,ATS_Bergamo,-1162.9643192488263,14.375,11.0
2025-05-10,ATS_Montagna,-305.1926470588235,13.23076923076923,7.0
2025-05-11,ATS_Bergamo,-1102.712037037037,14.125,9.0
2025-05-11,ATS_Montagna,-599.1521628498728,13.153846153846153,8.25
2025-05-12,ATS_Bergamo,-1119.136320754717,13.375,7.8
2025-05-12,ATS_Montagna,-321.3463730569948,13.384615384615385,7.875
2025-05-13,ATS_Bergamo,-1239.923,-1417.5714285714287,7.25
2025-05-13,ATS_Montagna,-34.29598997493734,12.153846153846153,7.25
2025-05-14,ATS_Bergamo,-39.5741935483871,-2489.75,-1993.8
2025-05-14,ATS_Montagna,-32.518872549019605,13.461538461538462,-1243.125
2025-05-15,ATS_Bergamo,-33.225853658536586,-1235.75,11.0
2025-05-15,ATS_Montagna,-53.57325581395349,16.166666666666668,9.0
2025-05-16,ATS_Bergamo,9.779166666666667,16.875,8.4
2025-05-16,ATS_Montagna,12.143155452436195,11.916666666666666,6.0
2025-05-17,ATS_Bergamo,11.86435185185185,15.625,9.0
2025-05-17,ATS_Montagna,12.75601851851852,12.0,-1244.0
2025-05-18,ATS_Bergamo,9.086574074074074,11.0,6.6
2025-05-18,ATS_Montagna,11.121296296296295,11.153846153846153,-1244.625
2025-05-19,ATS_Bergamo,12.38287037037037,17.625,8.0
2025-05-19,ATS_Montagna,-30.51087962962963,18.692307692307693,8.875
2025-05-20,ATS_Bergamo,-31.9,17.375,10.8
2025-05-20,ATS_Montagna,-29.218648018648018,18.333333333333332,9.75
2025-05-21,ATS_Bergamo,-32.44259259259259,17.25,11.4
2025-05-21,ATS_Montagna,-30.51087962962963,-755.7692307692307,7.5
2025-05-22,ATS_Bergamo,12.79351851851852,-1245.25,2.4
2025-05-22,ATS_Montagna,-100.34212962962962,8.083333333333334,3.5
2025-05-23,ATS_Bergamo,11.825925925925926,11.875,6.8
2025-05-23,ATS_Montagna,-194.27152777777778,8.333333333333334,4.0
2025-05-24,ATS_Bergamo,10.24861111111111,11.875,8.0
2025-05-24,ATS_Montagna,-543.2398148148148,10.916666666666666,5.75
2025-05-25,ATS_Bergamo,11.22175925925926,15.75,9.8
2025-05-25,ATS_Montagna,-593.6540792540793,14.0,8.125
2025-05-26,ATS_Bergamo,14.154166666666667,14.571428571428571,8.5
2025-05-26,ATS_Montagna,-237.44305555555553,-750.0,-1237.5
2025-05-27,ATS_Bergamo,-35.93188405797101,-1242.125,-1996.6
2025-05-27,ATS_Montagna,15.602314814814815,9.923076923076923,4.375
2025-05-28,ATS_Bergamo,15.398148148148149,16.0,10.6
2025-05-28,ATS_Montagna,-121.81209302325581,17.833333333333332,11.25
2025-05-29,ATS_Bergamo,13.789351851851851,10.75,6.6
2025-05-29,ATS_Montagna,-28.101388888888888,12.166666666666666,-1242.875
2025-05-30,ATS_Bergamo,14.248148148148148,19.875,11.8
2025-05-30,ATS_Montagna,17.53587962962963,15.23076923076923,7.875
2025-05-31,ATS_Bergamo,14.100925925925926,29.375,19.4
2025-05-31,ATS_Montagna,15.841203703703703,18.23076923076923,8.375
2025-06-01,ATS_Bergamo,10.775925925925925,24.75,15.0
2025-06-01,ATS_Montagna,14.06388888888889,21.23076923076923,13.375
2025-06-02,ATS_Bergamo,10.591162790697673,17.375,9.0
2025-06-02,ATS_Montagna,13.786574074074075,16.615384615384617,9.25
2025-06-03,ATS_Bergamo,-34.41069767441861,18.875,7.8
2025-06-03,ATS_Montagna,-29.90023148148148,14.454545454545455,6.857142857142857
2025-06-04,ATS_Bergamo,-79.1924882629108,29.0,13.4
2025-06-04,ATS_Montagna,-6.077546296296295,21.25,10.285714285714286
2025-06-05,ATS_Bergamo,-79.46728971962617,-1228.375,11.8
2025-06-05,ATS_Montagna,-53.13402777777778,17.166666666666668,8.571428571428571
2025-06-06,ATS_Bergamo,11.971296296296297,21.0,10.4
2025-06-06,ATS_Montagna,-30.770833333333332,19.416666666666668,9.25
2025-06-07,ATS_Bergamo,9.470833333333333,20.5,10.4
2025-06-07,ATS_Montagna,15.503703703703705,21.0,11.75
2025-06-08,ATS_Bergamo,8.044907407407408,21.375,12.4
2025-06-08,ATS_Montagna,12.337962962962964,22.083333333333332,13.625
2025-06-09,ATS_Bergamo,-543.6754629629629,41.25,25.4
2025-06-09,ATS_Montagna,-54.5491879350348,36.416666666666664,24.625
2025-06-10,ATS_Bergamo,-753.6263157894737,31.0,16.25
2025-06-10,ATS_Montagna,-237.6125,-737.6153846153846,20.5
2025-06-11,ATS_Bergamo,13.988725490196078,-1215.125,-1980.4
2025-06-11,ATS_Montagna,-5.202777777777778,36.69230769230769,22.5
2025-06-12,ATS_Bergamo,-31.632870370370373,44.0,27.0
2025-06-12,ATS_Montagna,19.35787037037037,40.76923076923077,23.5
2025-06-13,ATS_Bergamo,15.724074074074075,48.625,28.6
2025-06-13,ATS_Montagna,-4.231481481481483,40.84615384615385,24.125
2025-06-14,ATS_Bergamo,12.143055555555556,36.875,20.8
2025-06-14,ATS_Montagna,16.788657407407406,36.0,20.5
2025-06-15,ATS_Bergamo,8.560185185185185,21.0,8.8
2025-06-15,ATS_Montagna,12.82337962962963,21.23076923076923,10.5
2025-06-16,ATS_Bergamo,-570.6542553191489,20.0,10.0
2025-06-16,ATS_Montagna,15.704640371229697,19.272727272727273,9.125
2025-06-17,ATS_Bergamo,-744.192972972973,-1238.875,-1994.6
2025-06-17,ATS_Montagna,-76.09236111111112,-896.4545454545455,7.285714285714286
2025-06-18,ATS_Bergamo,-664.5737864077671,-1232.75,-1989.6
2025-06-18,ATS_Montagna,18.649305555555557,20.923076923076923,10.5
2025-06-19,ATS_Bergamo,-537.9791666666666,27.875,16.6
2025-06-19,ATS_Montagna,-49.06805555555555,26.307692307692307,-1236.75
2025-06-20,ATS_Bergamo,16.408837209302327,31.0,16.4
2025-06-20,ATS_Montagna,18.952314814814812,26.23076923076923,-1237.125
2025-06-21,ATS_Bergamo,11.8625,21.375,11.0
2025-06-21,ATS_Montagna,11.624768518518518,20.46153846153846,12.125
2025-06-22,ATS_Bergamo,10.129166666666666,11.5,6.6
2025-06-22,ATS_Montagna,12.172916666666666,10.461538461538462,7.0
2025-06-23,ATS_Bergamo,-30.03175355450237,17.625,-1993.0
2025-06-23,ATS_Montagna,18.413888888888888,17.307692307692307,9.625
2025-06-24,ATS_Bergamo,-81.44976076555024,21.5,-1991.6
2025-06-24,ATS_Montagna,-6.252459016393441,22.923076923076923,12.5
2025-06-25,ATS_Bergamo,15.735436893203884,26.0,-2491.5
2025-06-25,ATS_Montagna,-74.47656612529002,28.923076923076923,13.875
2025-06-26,ATS_Bergamo,-34.12791878172589,-1228.875,-1991.6
2025-06-26,ATS_Montagna,-28.374413145539908,28.0,15.5
2025-06-27,ATS_Bergamo,-34.34134615384615,-1235.5,-1994.4
2025-06-27,ATS_Montagna,-53.51124121779859,14.166666666666666,5.125
2025-06-28,ATS_Bergamo,15.074396135265701,21.571428571428573,10.75
2025-06-28,ATS_Montagna,17.091898148148147,17.0,7.375
2025-06-29,ATS_Bergamo,11.338181818181818,17.571428571428573,10.5
2025-06-29,ATS_Montagna,13.106323185011709,16.76923076923077,8.75
2025-06-30,ATS_Bergamo,13.701190476190478,19.142857142857142,9.0
2025-06-30,ATS_Montagna,-6.207870370370371,19.076923076923077,9.0
2025-07-01,ATS_Bergamo,-193.8128205128205,-1232.375,-1993.6
2025-07-01,ATS_Montagna,13.639814814814814,15.307692307692308,7.375
2025-07-02,ATS_Bergamo,10.725925925925926,14.875,7.4
2025-07-02,ATS_Montagna,-31.163194444444443,12.76923076923077,-2494.375
2025-07-03,ATS_Bergamo,-33.91953488372093,14.125,7.2
2025-07-03,ATS_Montagna,-28.56736111111111,15.692307692307692,-1243.25
2025-07-04,ATS_Bergamo,12.572685185185184,17.75,9.6
2025-07-04,ATS_Montagna,17.08240740740741,16.76923076923077,7.125
2025-07-05,ATS_Bergamo,11.827314814814814,15.75,7.4
2025-07-05,ATS_Montagna,15.35344827586207,-821.3333333333334,8.428571428571429
2025-07-06,ATS_Bergamo,9.222685185185185,11.5,6.8
2025-07-06,ATS_Montagna,-170.70835509138382,-895.9090909090909,8.142857142857142
2025-07-07,ATS_Bergamo,8.26574074074074,9.625,5.6
2025-07-07,ATS_Montagna,-394.1685279187817,-3840.4615384615386,-1245.5
2025-07-08,ATS_Bergamo,-37.93657407407407,5.375,3.4
2025-07-08,ATS_Montagna,-106.08561320754718,-2303.3076923076924,3.0
2025-07-09,ATS_Bergamo,12.386111111111111,8.0,6.0
2025-07-09,ATS_Montagna,-31.35347222222222,-1531.2307692307693,3.25
2025-07-10,ATS_Bergamo,13.079166666666666,13.875,9.4
2025-07-10,ATS_Montagna,-7.81879350348028,-1528.0,5.375
2025-07-11,ATS_Bergamo,-33.88365384615384,17.375,9.8
2025-07-11,ATS_Montagna,-53.923640661938535,-754.3846153846154,7.375
2025-07-12,ATS_Bergamo,-38.02850241545894,16.25,6.6
2025-07-12,ATS_Montagna,12.469212962962963,12.461538461538462,6.125
2025-07-13,ATS_Bergamo,-86.13867924528303,11.5,6.2
2025-07-13,ATS_Montagna,10.417169373549884,9.384615384615385,4.625
2025-07-14,ATS_Bergamo,-84.55673076923077,13.25,7.8
2025-07-14,ATS_Montagna,-31.46805555555555,14.307692307692308,6.5
2025-07-15,ATS_Bergamo,-35.84146341463415,16.125,9.4
2025-07-15,ATS_Montagna,-169.2988425925926,16.46153846153846,7.375
2025-07-16,ATS_Bergamo,-35.36829268292683,20.25,10.2
2025-07-16,ATS_Montagna,-100.07986111111111,18.333333333333332,9.0
2025-07-17,ATS_Bergamo,-81.57216981132075,18.25,9.0
2025-07-17,ATS_Montagna,-55.93773148148148,-756.5384615384615,5.375
2025-07-18,ATS_Bergamo,12.974537037037036,13.75,6.0
2025-07-18,ATS_Montagna,14.185948477751756,-758.4615384615385,4.375
2025-07-19,ATS_Bergamo,13.29351851851852,18.625,8.6
2025-07-19,ATS_Montagna,-100.88541666666667,18.0,8.875
2025-07-20,ATS_Bergamo,10.334259259259259,20.625,11.8
2025-07-20,ATS_Montagna,-544.8106481481482,-753.6153846153846,9.625
2025-07-21,ATS_Bergamo,11.564351851851852,9.25,5.0
2025-07-21,ATS_Montagna,-358.2270833333333,-757.1538461538462,7.375
2025-07-22,ATS_Bergamo,14.030985915492957,14.0,6.2
2025-07-22,ATS_Montagna,14.221957040572793,-1527.076923076923,-1245.5
2025-07-23,ATS_Bergamo,14.944907407407406,20.0,9.0
2025-07-23,ATS_Montagna,-56.94272076372315,-752.6923076923077,-1241.25
2025-07-24,ATS_Bergamo,-82.93472222222223,12.875,6.8
2025-07-24,ATS_Montagna,-104.13030303030304,10.76923076923077,6.0
2025-07-25,ATS_Bergamo,11.24861111111111,11.375,6.6
2025-07-25,ATS_Montagna,-507.40071090047394,-760.6923076923077,-1246.125
2025-07-26,ATS_Bergamo,11.153703703703703,12.0,6.6
2025-07-26,ATS_Montagna,-542.1888888888889,8.384615384615385,5.125
2025-07-27,ATS_Bergamo,10.160185185185185,9.625,6.2
2025-07-27,ATS_Montagna,-545.3371229698375,5.461538461538462,-1247.625
2025-07-28,ATS_Bergamo,12.394444444444444,11.875,5.8
2025-07-28,ATS_Montagna,-494.84663573085845,10.23076923076923,6.25
2025-07-29,ATS_Bergamo,13.238888888888889,11.25,6.6
2025-07-29,ATS_Montagna,14.046064814814814,8.153846153846153,3.875
2025-07-30,ATS_Bergamo,-33.79953703703704,-1241.75,4.4
2025-07-30,ATS_Montagna,-31.545601851851853,10.23076923076923,4.25
2025-07-31,ATS_Bergamo,-125.2625,13.625,8.4
2025-07-31,ATS_Montagna,-217.06046511627906,14.0,6.25
