giorno,ATS,nometiposensore,valore_medio
2025-09-16,ATS_Montagna,PM10 (SM2005),-753.5384615384615
2025-09-16,ATS_Montagna,Particelle sospese PM2.5,-1242.625
2025-09-17,ATS_Bergamo,Biossido di Azoto,12.517129629629629
2025-09-17,ATS_Bergamo,PM10 (SM2005),17.142857142857142
2025-09-17,ATS_Bergamo,Particelle sospese PM2.5,8.0
2025-09-17,ATS_Montagna,Biossido di Azoto,-53.097679814385145
2025-09-17,ATS_Montagna,PM10 (SM2005),-753.4615384615385
2025-09-17,ATS_Montagna,Particelle sospese PM2.5,-1244.875
2025-09-18,ATS_Bergamo,Biossido di Azoto,15.875462962962963
2025-09-18,ATS_Bergamo,PM10 (SM2005),-1229.25
2025-09-18,ATS_Bergamo,Particelle sospese PM2.5,-1990.0
2025-09-18,ATS_Montagna,Biossido di Azoto,-4.639583333333334
2025-09-18,ATS_Montagna,PM10 (SM2005),-749.4615384615385
2025-09-18,ATS_Montagna,Particelle sospese PM2.5,-1243.25
2025-09-19,ATS_Bergamo,Biossido di Azoto,-74.91737089201878
2025-09-19,ATS_Bergamo,PM10 (SM2005),-1402.2857142857142
2025-09-19,ATS_Bergamo,Particelle sospese PM2.5,-2488.25
2025-09-19,ATS_Montagna,Biossido di Azoto,20.67662037037037
2025-09-19,ATS_Montagna,PM10 (SM2005),-1644.1666666666667
2025-09-19,ATS_Montagna,Particelle sospese PM2.5,-2846.8571428571427
2025-09-20,ATS_Bergamo,Biossido di Azoto,14.646296296296295
2025-09-20,ATS_Bergamo,PM10 (SM2005),-1226.0
2025-09-20,ATS_Bergamo,Particelle sospese PM2.5,-1988.8
2025-09-20,ATS_Montagna,Biossido di Azoto,-306.869
2025-09-20,ATS_Montagna,PM10 (SM2005),-2482.4166666666665
2025-09-20,ATS_Montagna,Particelle sospese PM2.5,-2848.4285714285716
2025-09-21,ATS_Bergamo,Biossido di Azoto,10.703703703703704
2025-09-21,ATS_Bergamo,PM10 (SM2005),-1230.125
2025-09-21,ATS_Bergamo,Particelle sospese PM2.5,-1992.0
2025-09-21,ATS_Montagna,Biossido di Azoto,-613.6721354166667
2025-09-21,ATS_Montagna,PM10 (SM2005),-1803.4545454545455
2025-09-21,ATS_Montagna,Particelle sospese PM2.5,-2850.1428571428573
2025-09-22,ATS_Bergamo,Biossido di Azoto,10.517277486910995
2025-09-22,ATS_Bergamo,PM10 (SM2005),-1418.4285714285713
2025-09-22,ATS_Bergamo,Particelle sospese PM2.5,-1996.6
2025-09-22,ATS_Montagna,Biossido di Azoto,-375.41186440677967
2025-09-22,ATS_Montagna,PM10 (SM2005),-2298.0
2025-09-22,ATS_Montagna,Particelle sospese PM2.5,-3746.125
2025-09-23,ATS_Bergamo,Biossido di Azoto,-99.49234972677594
2025-09-23,ATS_Bergamo,PM10 (SM2005),11.0
2025-09-23,ATS_Bergamo,Particelle sospese PM2.5,3.4
2025-09-23,ATS_Montagna,Biossido di Azoto,-33.80142180094787
2025-09-23,ATS_Montagna,PM10 (SM2005),-1529.8461538461538
2025-09-23,ATS_Montagna,Particelle sospese PM2.5,-2854.0
2025-09-24,ATS_Bergamo,Biossido di Azoto,10.663020833333333
2025-09-24,ATS_Bergamo,PM10 (SM2005),8.428571428571429
2025-09-24,ATS_Bergamo,Particelle sospese PM2.5,-1996.8
2025-09-24,ATS_Montagna,Biossido di Azoto,-31.281670533642696
2025-09-24,ATS_Montagna,PM10 (SM2005),-1531.4615384615386
2025-09-24,ATS_Montagna,Particelle sospese PM2.5,-2496.625
2025-09-25,ATS_Bergamo,Biossido di Azoto,-40.6046875
2025-09-25,ATS_Bergamo,PM10 (SM2005),13.75
2025-09-25,ATS_Bergamo,Particelle sospese PM2.5,8.0
2025-09-25,ATS_Montagna,Biossido di Azoto,14.697222222222221
2025-09-25,ATS_Montagna,PM10 (SM2005),-1530.076923076923
2025-09-25,ATS_Montagna,Particelle sospese PM2.5,-3747.875
2025-09-26,ATS_Bergamo,Biossido di Azoto,-84.60439024390244
2025-09-26,ATS_Bergamo,PM10 (SM2005),-1242.875
2025-09-26,ATS_Bergamo,Particelle sospese PM2.5,5.0
2025-09-26,ATS_Montagna,Biossido di Azoto,15.89398148148148
2025-09-26,ATS_Montagna,PM10 (SM2005),-1530.1538461538462
2025-09-26,ATS_Montagna,Particelle sospese PM2.5,-3747.125
2025-09-27,ATS_Bergamo,Biossido di Azoto,9.647222222222224
2025-09-27,ATS_Bergamo,PM10 (SM2005),6.625
2025-09-27,ATS_Bergamo,Particelle sospese PM2.5,4.0
2025-09-27,ATS_Montagna,Biossido di Azoto,14.500712589073634
2025-09-27,ATS_Montagna,PM10 (SM2005),-1659.6666666666667
2025-09-27,ATS_Montagna,Particelle sospese PM2.5,-4283.142857142857
2025-09-28,ATS_Bergamo,Biossido di Azoto,10.10601851851852
2025-09-28,ATS_Bergamo,PM10 (SM2005),6.375
2025-09-28,ATS_Bergamo,Particelle sospese PM2.5,3.6
2025-09-28,ATS_Montagna,Biossido di Azoto,12.120343137254903
2025-09-28,ATS_Montagna,PM10 (SM2005),-1660.4166666666667
2025-09-28,ATS_Montagna,Particelle sospese PM2.5,-2854.0
2025-09-29,ATS_Bergamo,Biossido di Azoto,-30.497222222222224
2025-09-29,ATS_Bergamo,PM10 (SM2005),-1239.875
2025-09-29,ATS_Bergamo,Particelle sospese PM2.5,6.2
2025-09-29,ATS_Montagna,Biossido di Azoto,-5.858530805687203
2025-09-29,ATS_Montagna,PM10 (SM2005),-1656.0
2025-09-29,ATS_Montagna,Particelle sospese PM2.5,-2852.714285714286
2025-09-30,ATS_Bergamo,Biossido di Azoto,15.360185185185186
2025-09-30,ATS_Bergamo,PM10 (SM2005),-2484.375
2025-09-30,ATS_Bergamo,Particelle sospese PM2.5,11.4
2025-09-30,ATS_Montagna,Biossido di Azoto,-98.15138888888889
2025-09-30,ATS_Montagna,PM10 (SM2005),-751.6153846153846
2025-09-30,ATS_Montagna,Particelle sospese PM2.5,-1240.75
2025-10-01,ATS_Bergamo,Biossido di Azoto,10.405092592592593
2025-10-01,ATS_Bergamo,PM10 (SM2005),-1240.375
2025-10-01,ATS_Bergamo,Particelle sospese PM2.5,6.2
2025-10-01,ATS_Montagna,Biossido di Azoto,-32.741627906976746
2025-10-01,ATS_Montagna,PM10 (SM2005),-757.7692307692307
2025-10-01,ATS_Montagna,Particelle sospese PM2.5,-1243.625
2025-10-02,ATS_Bergamo,Biossido di Azoto,14.567906976744185
2025-10-02,ATS_Bergamo,PM10 (SM2005),15.0
2025-10-02,ATS_Bergamo,Particelle sospese PM2.5,8.2
2025-10-02,ATS_Montagna,Biossido di Azoto,-29.194675925925928
2025-10-02,ATS_Montagna,PM10 (SM2005),-754.1538461538462
2025-10-02,ATS_Montagna,Particelle sospese PM2.5,-1243.875
2025-10-03,ATS_Bergamo,Biossido di Azoto,19.151851851851852
2025-10-03,ATS_Bergamo,PM10 (SM2005),23.75
2025-10-03,ATS_Bergamo,Particelle sospese PM2.5,15.2
2025-10-03,ATS_Montagna,Biossido di Azoto,-50.24675925925926
2025-10-03,ATS_Montagna,PM10 (SM2005),18.46153846153846
2025-10-03,ATS_Montagna,Particelle sospese PM2.5,10.125
2025-10-04,ATS_Bergamo,Biossido di Azoto,22.601388888888888
2025-10-04,ATS_Bergamo,PM10 (SM2005),35.142857142857146
2025-10-04,ATS_Bergamo,Particelle sospese PM2.5,22.0
2025-10-04,ATS_Montagna,Biossido di Azoto,-120.0215777262181
2025-10-04,ATS_Montagna,PM10 (SM2005),24.53846153846154
2025-10-04,ATS_Montagna,Particelle sospese PM2.5,18.5
2025-10-05,ATS_Bergamo,Biossido di Azoto,11.450925925925926
2025-10-05,ATS_Bergamo,PM10 (SM2005),18.142857142857142
2025-10-05,ATS_Bergamo,Particelle sospese PM2.5,11.5
2025-10-05,ATS_Montagna,Biossido di Azoto,-544.4300925925926
2025-10-05,ATS_Montagna,PM10 (SM2005),12.076923076923077
2025-10-05,ATS_Montagna,Particelle sospese PM2.5,-1240.0
2025-10-06,ATS_Bergamo,Biossido di Azoto,21.15231481481481
2025-10-06,ATS_Bergamo,PM10 (SM2005),-2487.5
2025-10-06,ATS_Bergamo,Particelle sospese PM2.5,-1993.4
2025-10-06,ATS_Montagna,Biossido di Azoto,-398.46018518518514
2025-10-06,ATS_Montagna,PM10 (SM2005),12.0
2025-10-06,ATS_Montagna,Particelle sospese PM2.5,4.375
2025-10-07,ATS_Bergamo,Biossido di Azoto,24.33425925925926
2025-10-07,ATS_Bergamo,PM10 (SM2005),-1407.857142857143
2025-10-07,ATS_Bergamo,Particelle sospese PM2.5,13.0
2025-10-07,ATS_Montagna,Biossido di Azoto,-21.833796296296295
2025-10-07,ATS_Montagna,PM10 (SM2005),21.0
2025-10-07,ATS_Montagna,Particelle sospese PM2.5,10.5
2025-10-08,ATS_Bergamo,Biossido di Azoto,23.086111111111112
2025-10-08,ATS_Bergamo,PM10 (SM2005),-2471.625
2025-10-08,ATS_Bergamo,Particelle sospese PM2.5,25.4
2025-10-08,ATS_Montagna,Biossido di Azoto,-22.73680555555556
2025-10-08,ATS_Montagna,PM10 (SM2005),28.53846153846154
2025-10-08,ATS_Montagna,Particelle sospese PM2.5,17.375
2025-10-09,ATS_Bergamo,Biossido di Azoto,24.85925925925926
2025-10-09,ATS_Bergamo,PM10 (SM2005),-2457.875
2025-10-09,ATS_Bergamo,Particelle sospese PM2.5,-1967.8
2025-10-09,ATS_Montagna,Biossido di Azoto,-90.91990740740741
2025-10-09,ATS_Montagna,PM10 (SM2005),38.84615384615385
2025-10-09,ATS_Montagna,Particelle sospese PM2.5,27.375
2025-10-10,ATS_Bergamo,Biossido di Azoto,25.187037037037037
2025-10-10,ATS_Bergamo,PM10 (SM2005),-1197.625
2025-10-10,ATS_Bergamo,Particelle sospese PM2.5,41.4
2025-10-10,ATS_Montagna,Biossido di Azoto,25.52180974477958
2025-10-10,ATS_Montagna,PM10 (SM2005),41.53846153846154
2025-10-10,ATS_Montagna,Particelle sospese PM2.5,30.5
2025-10-11,ATS_Bergamo,Biossido di Azoto,21.65674418604651
2025-10-11,ATS_Bergamo,PM10 (SM2005),54.375
2025-10-11,ATS_Bergamo,Particelle sospese PM2.5,36.6
2025-10-11,ATS_Montagna,Biossido di Azoto,21.37569444444444
2025-10-11,ATS_Montagna,PM10 (SM2005),32.53846153846154
2025-10-11,ATS_Montagna,Particelle sospese PM2.5,25.0
2025-10-12,ATS_Bergamo,Biossido di Azoto,17.380841121495326
2025-10-12,ATS_Bergamo,PM10 (SM2005),51.25
2025-10-12,ATS_Bergamo,Particelle sospese PM2.5,36.8
2025-10-12,ATS_Montagna,Biossido di Azoto,18.868213457076564
2025-10-12,ATS_Montagna,PM10 (SM2005),32.23076923076923
2025-10-12,ATS_Montagna,Particelle sospese PM2.5,25.125
2025-10-13,ATS_Bergamo,Biossido di Azoto,20.870833333333334
2025-10-13,ATS_Bergamo,PM10 (SM2005),46.875
2025-10-13,ATS_Bergamo,Particelle sospese PM2.5,32.0
2025-10-13,ATS_Montagna,Biossido di Azoto,-1.2819444444444443
2025-10-13,ATS_Montagna,PM10 (SM2005),29.76923076923077
2025-10-13,ATS_Montagna,Particelle sospese PM2.5,21.375
2025-10-14,ATS_Bergamo,Biossido di Azoto,20.86093023255814
2025-10-14,ATS_Bergamo,PM10 (SM2005),-1218.5
2025-10-14,ATS_Bergamo,Particelle sospese PM2.5,-1982.6
2025-10-14,ATS_Montagna,Biossido di Azoto,-116.61388888888888
2025-10-14,ATS_Montagna,PM10 (SM2005),28.384615384615383
2025-10-14,ATS_Montagna,Particelle sospese PM2.5,17.75
2025-10-15,ATS_Bergamo,Biossido di Azoto,20.980930232558137
2025-10-15,ATS_Bergamo,PM10 (SM2005),32.5
2025-10-15,ATS_Bergamo,Particelle sospese PM2.5,-2484.25
2025-10-15,ATS_Montagna,Biossido di Azoto,-24.8337962962963
2025-10-15,ATS_Montagna,PM10 (SM2005),23.76923076923077
2025-10-15,ATS_Montagna,Particelle sospese PM2.5,13.75
2025-10-16,ATS_Bergamo,Biossido di Azoto,19.873364485981305
2025-10-16,ATS_Bergamo,PM10 (SM2005),25.125
2025-10-16,ATS_Bergamo,Particelle sospese PM2.5,-2489.25
2025-10-16,ATS_Montagna,Biossido di Azoto,-22.082638888888887
2025-10-16,ATS_Montagna,PM10 (SM2005),24.384615384615383
2025-10-16,ATS_Montagna,Particelle sospese PM2.5,11.75
2025-10-17,ATS_Bergamo,Biossido di Azoto,20.238425925925927
2025-10-17,ATS_Bergamo,PM10 (SM2005),27.0
2025-10-17,ATS_Bergamo,Particelle sospese PM2.5,13.4
2025-10-17,ATS_Montagna,Biossido di Azoto,24.370833333333334
2025-10-17,ATS_Montagna,PM10 (SM2005),24.076923076923077
2025-10-17,ATS_Montagna,Particelle sospese PM2.5,12.5
2025-10-18,ATS_Bergamo,Biossido di Azoto,20.15138888888889
2025-10-18,ATS_Bergamo,PM10 (SM2005),37.625
2025-10-18,ATS_Bergamo,Particelle sospese PM2.5,25.0
2025-10-18,ATS_Montagna,Biossido di Azoto,22.622685185185187
2025-10-18,ATS_Montagna,PM10 (SM2005),28.23076923076923
2025-10-18,ATS_Montagna,Particelle sospese PM2.5,18.75
2025-10-19,ATS_Bergamo,Biossido di Azoto,18.48287037037037
2025-10-19,ATS_Bergamo,PM10 (SM2005),32.75
2025-10-19,ATS_Bergamo,Particelle sospese PM2.5,22.8
2025-10-19,ATS_Montagna,Biossido di Azoto,-536.8809744779583
2025-10-19,ATS_Montagna,PM10 (SM2005),28.076923076923077
2025-10-19,ATS_Montagna,Particelle sospese PM2.5,20.5
2025-10-20,ATS_Bergamo,Biossido di Azoto,-24.038888888888888
2025-10-20,ATS_Bergamo,PM10 (SM2005),-1220.25
2025-10-20,ATS_Bergamo,Particelle sospese PM2.5,21.8
2025-10-20,ATS_Montagna,Biossido di Azoto,-554.087037037037
2025-10-20,ATS_Montagna,PM10 (SM2005),33.46153846153846
2025-10-20,ATS_Montagna,Particelle sospese PM2.5,23.625
2025-10-21,ATS_Bergamo,Biossido di Azoto,18.482325581395347
2025-10-21,ATS_Bergamo,PM10 (SM2005),-1238.25
2025-10-21,ATS_Bergamo,Particelle sospese PM2.5,-1994.8
2025-10-21,ATS_Montagna,Biossido di Azoto,-836.15313225058
2025-10-21,ATS_Montagna,PM10 (SM2005),13.692307692307692
2025-10-21,ATS_Montagna,Particelle sospese PM2.5,10.125
2025-10-22,ATS_Bergamo,Biossido di Azoto,21.11574074074074
2025-10-22,ATS_Bergamo,PM10 (SM2005),34.5
2025-10-22,ATS_Bergamo,Particelle sospese PM2.5,24.0
2025-10-22,ATS_Montagna,Biossido di Azoto,-853.9642180094787
2025-10-22,ATS_Montagna,PM10 (SM2005),24.923076923076923
2025-10-22,ATS_Montagna,Particelle sospese PM2.5,18.375
2025-10-23,ATS_Bergamo,Biossido di Azoto,-71.78101851851851
2025-10-23,ATS_Bergamo,PM10 (SM2005),-1225.25
2025-10-23,ATS_Bergamo,Particelle sospese PM2.5,-1983.2
2025-10-23,ATS_Montagna,Biossido di Azoto,-569.6165876777252
2025-10-23,ATS_Montagna,PM10 (SM2005),18.23076923076923
2025-10-23,ATS_Montagna,Particelle sospese PM2.5,14.625
2025-10-24,ATS_Bergamo,Biossido di Azoto,20.10925925925926
2025-10-24,ATS_Bergamo,PM10 (SM2005),12.125
2025-10-24,ATS_Bergamo,Particelle sospese PM2.5,8.0
2025-10-24,ATS_Montagna,Biossido di Azoto,-533.3847222222222
2025-10-24,ATS_Montagna,PM10 (SM2005),11.076923076923077
2025-10-24,ATS_Montagna,Particelle sospese PM2.5,4.625
2025-10-25,ATS_Bergamo,Biossido di Azoto,-27.458333333333332
2025-10-25,ATS_Bergamo,PM10 (SM2005),15.375
2025-10-25,ATS_Bergamo,Particelle sospese PM2.5,9.2
2025-10-25,ATS_Montagna,Biossido di Azoto,-532.9671296296297
2025-10-25,ATS_Montagna,PM10 (SM2005),15.846153846153847
2025-10-25,ATS_Montagna,Particelle sospese PM2.5,-1241.5
2025-10-26,ATS_Bergamo,Biossido di Azoto,11.79675925925926
2025-10-26,ATS_Bergamo,PM10 (SM2005),9.875
2025-10-26,ATS_Bergamo,Particelle sospese PM2.5,6.6
2025-10-26,ATS_Montagna,Biossido di Azoto,-769.152142857143
2025-10-26,ATS_Montagna,PM10 (SM2005),11.538461538461538
2025-10-26,ATS_Montagna,Particelle sospese PM2.5,7.625
2025-10-27,ATS_Bergamo,Biossido di Azoto,21.54212962962963
2025-10-27,ATS_Bergamo,PM10 (SM2005),13.375
2025-10-27,ATS_Bergamo,Particelle sospese PM2.5,8.4
2025-10-27,ATS_Montagna,Biossido di Azoto,-882.5676470588235
2025-10-27,ATS_Montagna,PM10 (SM2005),-755.4615384615385
2025-10-27,ATS_Montagna,Particelle sospese PM2.5,-2494.0
2025-10-28,ATS_Bergamo,Biossido di Azoto,27.141203703703702
2025-10-28,ATS_Bergamo,PM10 (SM2005),-1223.125
2025-10-28,ATS_Bergamo,Particelle sospese PM2.5,-1981.8
2025-10-28,ATS_Montagna,Biossido di Azoto,-636.6669833729215
2025-10-28,ATS_Montagna,PM10 (SM2005),26.083333333333332
2025-10-28,ATS_Montagna,Particelle sospese PM2.5,-2488.5
2025-10-29,ATS_Bergamo,Biossido di Azoto,25.43287037037037
2025-10-29,ATS_Bergamo,PM10 (SM2005),-1217.25
2025-10-29,ATS_Bergamo,Particelle sospese PM2.5,-1978.8
2025-10-29,ATS_Montagna,Biossido di Azoto,-622.6344186046512
2025-10-29,ATS_Montagna,PM10 (SM2005),32.416666666666664
2025-10-29,ATS_Montagna,Particelle sospese PM2.5,22.125
2025-10-30,ATS_Bergamo,Biossido di Azoto,18.59583333333333
2025-10-30,ATS_Bergamo,PM10 (SM2005),14.75
2025-10-30,ATS_Bergamo,Particelle sospese PM2.5,9.0
2025-10-30,ATS_Montagna,Biossido di Azoto,-395.2846153846154
2025-10-30,ATS_Montagna,PM10 (SM2005),17.333333333333332
2025-10-30,ATS_Montagna,Particelle sospese PM2.5,12.125
2025-10-31,ATS_Bergamo,Biossido di Azoto,20.27962962962963
2025-10-31,ATS_Bergamo,PM10 (SM2005),14.5
2025-10-31,ATS_Bergamo,Particelle sospese PM2.5,9.2
2025-10-31,ATS_Montagna,Biossido di Azoto,-258.2495327102804
2025-10-31,ATS_Montagna,PM10 (SM2005),20.692307692307693
2025-10-31,ATS_Montagna,Particelle sospese PM2.5,10.375
2025-11-01,ATS_Bergamo,Biossido di Azoto,17.31851851851852
2025-11-01,ATS_Bergamo,PM10 (SM2005),19.625
2025-11-01,ATS_Bergamo,Particelle sospese PM2.5,12.4
2025-11-01,ATS_Montagna,Biossido di Azoto,-537.5254629629629
2025-11-01,ATS_Montagna,PM10 (SM2005),22.307692307692307
2025-11-01,ATS_Montagna,Particelle sospese PM2.5,14.625
2025-11-02,ATS_Bergamo,Biossido di Azoto,13.840277777777779
2025-11-02,ATS_Bergamo,PM10 (SM2005),19.625
2025-11-02,ATS_Bergamo,Particelle sospese PM2.5,11.2
2025-11-02,ATS_Montagna,Biossido di Azoto,-541.8731481481482
2025-11-02,ATS_Montagna,PM10 (SM2005),13.846153846153847
2025-11-02,ATS_Montagna,Particelle sospese PM2.5,9.75
2025-11-03,ATS_Bergamo,Biossido di Azoto,20.80138888888889
2025-11-03,ATS_Bergamo,PM10 (SM2005),13.625
2025-11-03,ATS_Bergamo,Particelle sospese PM2.5,9.8
2025-11-03,ATS_Montagna,Biossido di Azoto,-303.62645011600927
2025-11-03,ATS_Montagna,PM10 (SM2005),-756.9230769230769
2025-11-03,ATS_Montagna,Particelle sospese PM2.5,-1244.5
2025-11-04,ATS_Bergamo,Biossido di Azoto,23.864814814814817
2025-11-04,ATS_Bergamo,PM10 (SM2005),-1233.25
2025-11-04,ATS_Bergamo,Particelle sospese PM2.5,14.2
2025-11-04,ATS_Montagna,Biossido di Azoto,-253.5939814814815
2025-11-04,ATS_Montagna,PM10 (SM2005),-749.3076923076923
2025-11-04,ATS_Montagna,Particelle sospese PM2.5,-1240.75
2025-11-05,ATS_Bergamo,Biossido di Azoto,29.55767441860465
2025-11-05,ATS_Bergamo,PM10 (SM2005),-1225.625
2025-11-05,ATS_Bergamo,Particelle sospese PM2.5,20.2
2025-11-05,ATS_Montagna,Biossido di Azoto,-341.64351851851853
2025-11-05,ATS_Montagna,PM10 (SM2005),29.846153846153847
2025-11-05,ATS_Montagna,Particelle sospese PM2.5,16.75
2025-11-06,ATS_Bergamo,Biossido di Azoto,32.605555555555554
2025-11-06,ATS_Bergamo,PM10 (SM2005),-1222.625
2025-11-06,ATS_Bergamo,Particelle sospese PM2.5,23.4
2025-11-06,ATS_Montagna,Biossido di Azoto,10.030555555555557
2025-11-06,ATS_Montagna,PM10 (SM2005),27.23076923076923
2025-11-06,ATS_Montagna,Particelle sospese PM2.5,16.5
2025-11-07,ATS_Bergamo,Biossido di Azoto,-64.33935185185184
2025-11-07,ATS_Bergamo,PM10 (SM2005),31.25
2025-11-07,ATS_Bergamo,Particelle sospese PM2.5,21.0
2025-11-07,ATS_Montagna,Biossido di Azoto,8.95625
2025-11-07,ATS_Montagna,PM10 (SM2005),28.692307692307693
2025-11-07,ATS_Montagna,Particelle sospese PM2.5,17.125
2025-11-08,ATS_Bergamo,Biossido di Azoto,22.625116279069765
2025-11-08,ATS_Bergamo,PM10 (SM2005),37.0
2025-11-08,ATS_Bergamo,Particelle sospese PM2.5,27.2
2025-11-08,ATS_Montagna,Biossido di Azoto,27.193055555555556
2025-11-08,ATS_Montagna,PM10 (SM2005),28.923076923076923
2025-11-08,ATS_Montagna,Particelle sospese PM2.5,22.375
2025-11-09,ATS_Bergamo,Biossido di Azoto,21.244907407407407
2025-11-09,ATS_Bergamo,PM10 (SM2005),47.375
2025-11-09,ATS_Bergamo,Particelle sospese PM2.5,37.6
2025-11-09,ATS_Montagna,Biossido di Azoto,22.70347222222222
2025-11-09,ATS_Montagna,PM10 (SM2005),30.0
2025-11-09,ATS_Montagna,Particelle sospese PM2.5,24.625
2025-11-10,ATS_Bergamo,Biossido di Azoto,28.905607476635513
2025-11-10,ATS_Bergamo,PM10 (SM2005),44.857142857142854
2025-11-10,ATS_Bergamo,Particelle sospese PM2.5,31.0
2025-11-10,ATS_Montagna,Biossido di Azoto,-13.743750000000002
2025-11-10,ATS_Montagna,PM10 (SM2005),35.61538461538461
2025-11-10,ATS_Montagna,Particelle sospese PM2.5,25.875
2025-11-11,ATS_Bergamo,Biossido di Azoto,31.275728155339806
2025-11-11,ATS_Bergamo,PM10 (SM2005),34.0
2025-11-11,ATS_Bergamo,Particelle sospese PM2.5,21.0
2025-11-11,ATS_Montagna,Biossido di Azoto,-267.11786542923437
2025-11-11,ATS_Montagna,PM10 (SM2005),34.46153846153846
2025-11-11,ATS_Montagna,Particelle sospese PM2.5,22.125
2025-11-12,ATS_Bergamo,Biossido di Azoto,29.70384615384615
2025-11-12,ATS_Bergamo,PM10 (SM2005),28.75
2025-11-12,ATS_Bergamo,Particelle sospese PM2.5,19.0
2025-11-12,ATS_Montagna,Biossido di Azoto,10.544547563805102
2025-11-12,ATS_Montagna,PM10 (SM2005),32.07692307692308
2025-11-12,ATS_Montagna,Particelle sospese PM2.5,22.5
2025-11-13,ATS_Bergamo,Biossido di Azoto,30.907042253521126
2025-11-13,ATS_Bergamo,PM10 (SM2005),31.75
2025-11-13,ATS_Bergamo,Particelle sospese PM2.5,19.6
2025-11-13,ATS_Montagna,Biossido di Azoto,-13.927209302325583
2025-11-13,ATS_Montagna,PM10 (SM2005),34.30769230769231
2025-11-13,ATS_Montagna,Particelle sospese PM2.5,23.375
2025-11-14,ATS_Bergamo,Biossido di Azoto,-16.415277777777778
2025-11-14,ATS_Bergamo,PM10 (SM2005),-1182.375
2025-11-14,ATS_Bergamo,Particelle sospese PM2.5,54.4
2025-11-14,ATS_Montagna,Biossido di Azoto,32.575694444444444
2025-11-14,ATS_Montagna,PM10 (SM2005),47.416666666666664
2025-11-14,ATS_Montagna,Particelle sospese PM2.5,35.125
2025-11-15,ATS_Bergamo,Biossido di Azoto,25.01111111111111
2025-11-15,ATS_Bergamo,PM10 (SM2005),72.0
2025-11-15,ATS_Bergamo,Particelle sospese PM2.5,51.0
2025-11-15,ATS_Montagna,Biossido di Azoto,-134.39513888888888
2025-11-15,ATS_Montagna,PM10 (SM2005),47.916666666666664
2025-11-15,ATS_Montagna,Particelle sospese PM2.5,35.75
2025-11-16,ATS_Bergamo,Biossido di Azoto,16.21666666666667
2025-11-16,ATS_Bergamo,PM10 (SM2005),32.0
2025-11-16,ATS_Bergamo,Particelle sospese PM2.5,19.6
2025-11-16,ATS_Montagna,Biossido di Azoto,-535.5398148148148
2025-11-16,ATS_Montagna,PM10 (SM2005),-812.0
2025-11-16,ATS_Montagna,Particelle sospese PM2.5,-1234.0
2025-11-17,ATS_Bergamo,Biossido di Azoto,16.68425925925926
2025-11-17,ATS_Bergamo,PM10 (SM2005),9.375
2025-11-17,ATS_Bergamo,Particelle sospese PM2.5,-1993.0
2025-11-17,ATS_Montagna,Biossido di Azoto,-302.03819444444446
2025-11-17,ATS_Montagna,PM10 (SM2005),-822.8333333333334
2025-11-17,ATS_Montagna,Particelle sospese PM2.5,-1242.875
2025-11-18,ATS_Bergamo,Biossido di Azoto,15.131944444444445
2025-11-18,ATS_Bergamo,PM10 (SM2005),11.0
2025-11-18,ATS_Bergamo,Particelle sospese PM2.5,4.8
2025-11-18,ATS_Montagna,Biossido di Azoto,-47.508101851851855
2025-11-18,ATS_Montagna,PM10 (SM2005),14.23076923076923
2025-11-18,ATS_Montagna,Particelle sospese PM2.5,-1245.375
2025-11-19,ATS_Bergamo,Biossido di Azoto,19.130092592592593
2025-11-19,ATS_Bergamo,PM10 (SM2005),17.0
2025-11-19,ATS_Bergamo,Particelle sospese PM2.5,11.2
2025-11-19,ATS_Montagna,Biossido di Azoto,-19.81134259259259
2025-11-19,ATS_Montagna,PM10 (SM2005),20.384615384615383
2025-11-19,ATS_Montagna,Particelle sospese PM2.5,13.375
2025-11-20,ATS_Bergamo,Biossido di Azoto,20.96064814814815
2025-11-20,ATS_Bergamo,PM10 (SM2005),29.0
2025-11-20,ATS_Bergamo,Particelle sospese PM2.5,20.4
2025-11-20,ATS_Montagna,Biossido di Azoto,2.555324074074075
2025-11-20,ATS_Montagna,PM10 (SM2005),25.153846153846153
2025-11-20,ATS_Montagna,Particelle sospese PM2.5,20.25
2025-11-21,ATS_Bergamo,Biossido di Azoto,24.86296296296296
2025-11-21,ATS_Bergamo,PM10 (SM2005),18.625
2025-11-21,ATS_Bergamo,Particelle sospese PM2.5,13.2
2025-11-21,ATS_Montagna,Biossido di Azoto,-20.73481308411215
2025-11-21,ATS_Montagna,PM10 (SM2005),15.384615384615385
2025-11-21,ATS_Montagna,Particelle sospese PM2.5,-1239.125
2025-11-22,ATS_Bergamo,Biossido di Azoto,19.48425925925926
2025-11-22,ATS_Bergamo,PM10 (SM2005),12.25
2025-11-22,ATS_Bergamo,Particelle sospese PM2.5,10.8
2025-11-22,ATS_Montagna,Biossido di Azoto,24.652696078431372
2025-11-22,ATS_Montagna,PM10 (SM2005),15.916666666666666
2025-11-22,ATS_Montagna,Particelle sospese PM2.5,-1240.625
2025-11-23,ATS_Bergamo,Biossido di Azoto,-1046.1574074074074
2025-11-23,ATS_Bergamo,PM10 (SM2005),20.125
2025-11-23,ATS_Bergamo,Particelle sospese PM2.5,17.0
2025-11-23,ATS_Montagna,Biossido di Azoto,24.42390243902439
2025-11-23,ATS_Montagna,PM10 (SM2005),-751.3846153846154
