codice_dusaf,macro_cat,area_km2
2312,Agricola,0.004536612025501433
333,Boschi e zone naturali,0.014055643915979858
333,Boschi e zone naturali,0.00024537539985830325
332,Boschi e zone naturali,0.002172787383535635
2312,Agricola,0.0011341496034677758
1422,Altre superfici artificiali,0.012445141425516105
222,Agricola,0.004899538108607194
2311,Agricola,0.008401847202728683
2311,Agricola,0.006789524334846773
1122,Residenziale,0.0017952212597048287
31121,Boschi e zone naturali,0.009778507202669354
31311,Boschi e zone naturali,0.0447103391252979
2311,Agricola,0.004698226143528765
3242,Boschi e zone naturali,0.003510310571558389
2311,Agricola,0.015501737503621986
1123,Residenziale,0.0034256016897537185
2311,Agricola,0.03579677010771647
2311,Agricola,0.002026579086830809
2311,Agricola,0.0037171079518756455
2311,Agricola,0.0031654255343662135
222,Agricola,0.00237823186126992
2311,Agricola,0.03343310512231151
1122,Residenziale,0.006677517658093795
1123,Residenziale,0.0021988823760307713
2311,Agricola,0.015055660370620217
1123,Residenziale,0.0016637416113012057
2311,Agricola,0.00411588088643305
2311,Agricola,0.029050406558964
2311,Agricola,0.002830782994144462
2312,Agricola,0.002591960437628147
2311,Agricola,0.0393291177428691
2311,Agricola,0.04318358932014795
2311,Agricola,0.008244109524100995
2311,Agricola,0.0033442474018117972
1123,Residenziale,0.007015531219294918
2311,Agricola,0.01136507897658218
3241,Boschi e zone naturali,0.01014850673980405
3212,Boschi e zone naturali,0.04118255125043431
3211,Boschi e zone naturali,0.0046447299265529205
333,Boschi e zone naturali,0.0067920628906277146
3211,Boschi e zone naturali,0.021315944455247027
3212,Boschi e zone naturali,0.007955074593811041
3211,Boschi e zone naturali,0.0439626302194151
3212,Boschi e zone naturali,0.0038824922515088684
3212,Boschi e zone naturali,0.016870655116256978
3211,Boschi e zone naturali,0.007542057919463203
333,Boschi e zone naturali,0.18873790575240604
332,Boschi e zone naturali,0.0027059757077367162
3211,Boschi e zone naturali,0.06279870132451816
333,Boschi e zone naturali,0.009043358359632611
333,Boschi e zone naturali,0.0020157417239240315
3241,Boschi e zone naturali,0.03581894146459759
333,Boschi e zone naturali,0.10738226109816838
333,Boschi e zone naturali,0.15938822229673041
3211,Boschi e zone naturali,0.5798694787402838
333,Boschi e zone naturali,0.0019295020901524999
2311,Agricola,0.01808619276772231
2312,Agricola,0.023896097852911823
1122,Residenziale,0.001845932513544898
2311,Agricola,0.005859818641599261
2312,Agricola,0.003110183364361569
2311,Agricola,0.19543392259702064
3241,Boschi e zone naturali,0.0019455564762654457
1123,Residenziale,0.003208216176427959
2312,Agricola,0.001841833257276749
1123,Residenziale,0.001706432900991283
2311,Agricola,0.05389270713061559
1122,Residenziale,0.025810195680572037
1121,Residenziale,0.047768918685855186
2312,Agricola,0.04033264228997566
1122,Residenziale,0.004875464696916612
2311,Agricola,0.03683408650787418
1421,Altre superfici artificiali,0.004674261070684279
221,Agricola,0.006130794972173563
222,Agricola,0.005847393487306398
3241,Boschi e zone naturali,0.0020767992596533
1123,Residenziale,0.00271382660471365
2312,Agricola,0.011566859260970404
1122,Residenziale,0.004352083708584449
2311,Agricola,0.09972896007784415
1123,Residenziale,0.004317612484987205
12112,Industriale / Commerciale / Infrastrutture,0.0039016570834294905
2312,Agricola,0.01062333951506617
2311,Agricola,0.05971188412685775
1122,Residenziale,0.017335684642365096
1122,Residenziale,0.0037918857770854507
3241,Boschi e zone naturali,0.013790374842232922
1123,Residenziale,0.0021625767010409244
3241,Boschi e zone naturali,0.010644497540063436
3241,Boschi e zone naturali,0.008160865633531626
3212,Boschi e zone naturali,0.004653603402552561
332,Boschi e zone naturali,0.0020078628969423034
31121,Boschi e zone naturali,0.009934232194618682
2312,Agricola,0.005217427545885059
3212,Boschi e zone naturali,0.014697945735274394
