anno_label,parametro,provincia,comune,giorni_presenti,giorni_attesi,completezza_pct
2025-2026,Particelle sospese PM2.5,BS,Incudine,420,511,82.2
2025-2026,Particelle sospese PM2.5,LC,Introbio,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Isola Di Fondra,409,511,80.0
2025-2026,Particelle sospese PM2.5,BG,Isso,407,511,79.6
2025-2026,Particelle sospese PM2.5,LC,La Valletta Brianza,413,511,80.8
2025-2026,Particelle sospese PM2.5,BG,Lallio,410,511,80.2
2025-2026,Particelle sospese PM2.5,SO,Lanzada,406,511,79.5
2025-2026,Particelle sospese PM2.5,MB,Lazzate,400,511,78.3
2025-2026,Particelle sospese PM2.5,LC,Lecco,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Leffe,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Lenna,406,511,79.5
2025-2026,Particelle sospese PM2.5,MB,Lentate Sul Seveso,403,511,78.9
2025-2026,Particelle sospese PM2.5,MB,Lesmo,401,511,78.5
2025-2026,Particelle sospese PM2.5,BG,Levate,405,511,79.3
2025-2026,Particelle sospese PM2.5,LC,Lierna,408,511,79.8
2025-2026,Particelle sospese PM2.5,MB,Limbiate,401,511,78.5
2025-2026,Particelle sospese PM2.5,MB,Lissone,402,511,78.7
2025-2026,Particelle sospese PM2.5,SO,Livigno,407,511,79.6
2025-2026,Particelle sospese PM2.5,CO,Livo,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Locatello,409,511,80.0
2025-2026,Particelle sospese PM2.5,LC,Lomagna,406,511,79.5
2025-2026,Particelle sospese PM2.5,BS,Losine,422,511,82.6
2025-2026,Particelle sospese PM2.5,BG,Lovere,407,511,79.6
2025-2026,Particelle sospese PM2.5,SO,Lovero,405,511,79.3
2025-2026,Particelle sospese PM2.5,BS,Lozio,421,511,82.4
2025-2026,Particelle sospese PM2.5,BG,Lurano,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Luzzana,408,511,79.8
2025-2026,Particelle sospese PM2.5,MB,Macherio,400,511,78.3
2025-2026,Particelle sospese PM2.5,SO,Madesimo,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Madone,410,511,80.2
2025-2026,Particelle sospese PM2.5,BS,Malegno,420,511,82.2
2025-2026,Particelle sospese PM2.5,LC,Malgrate,408,511,79.8
2025-2026,Particelle sospese PM2.5,BS,Malonno,419,511,82.0
2025-2026,Particelle sospese PM2.5,LC,Mandello Del Lario,408,511,79.8
2025-2026,Particelle sospese PM2.5,SO,Mantello,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Mapello,409,511,80.0
2025-2026,Particelle sospese PM2.5,LC,Margno,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Martinengo,409,511,80.0
2025-2026,Particelle sospese PM2.5,SO,Mazzo Di Valtellina,408,511,79.8
2025-2026,Particelle sospese PM2.5,MB,Meda,400,511,78.3
2025-2026,Particelle sospese PM2.5,BG,Medolago,335,511,65.6
2025-2026,Particelle sospese PM2.5,SO,Mello,404,511,79.1
2025-2026,Particelle sospese PM2.5,LC,Merate,407,511,79.6
2025-2026,Particelle sospese PM2.5,SO,Mese,406,511,79.5
2025-2026,Particelle sospese PM2.5,MB,Mezzago,401,511,78.5
2025-2026,Particelle sospese PM2.5,BG,Mezzoldo,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Misano Di Gera D'Adda,406,511,79.5
2025-2026,Particelle sospese PM2.5,MB,Misinto,402,511,78.7
2025-2026,Particelle sospese PM2.5,LC,Missaglia,408,511,79.8
2025-2026,Particelle sospese PM2.5,LC,Moggio,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Moio De' Calvi,406,511,79.5
2025-2026,Particelle sospese PM2.5,LC,Molteno,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Monasterolo Del Castello,406,511,79.5
2025-2026,Particelle sospese PM2.5,BS,Monno,419,511,82.0
2025-2026,Particelle sospese PM2.5,SO,Montagna In Valtellina,406,511,79.5
2025-2026,Particelle sospese PM2.5,LC,Monte Marenzo,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Montello,401,511,78.5
2025-2026,Particelle sospese PM2.5,CO,Montemezzo,403,511,78.9
2025-2026,Particelle sospese PM2.5,LC,Montevecchia,410,511,80.2
2025-2026,Particelle sospese PM2.5,LC,Monticello Brianza,409,511,80.0
2025-2026,Particelle sospese PM2.5,MB,Monza,401,511,78.5
2025-2026,Particelle sospese PM2.5,SO,Morbegno,409,511,80.0
2025-2026,Particelle sospese PM2.5,BG,Morengo,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Mornico Al Serio,410,511,80.2
2025-2026,Particelle sospese PM2.5,LC,Morterone,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Mozzanica,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Mozzo,407,511,79.6
2025-2026,Particelle sospese PM2.5,MB,Muggiò,400,511,78.3
2025-2026,Particelle sospese PM2.5,CO,Musso,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Nembro,408,511,79.8
2025-2026,Particelle sospese PM2.5,BS,Niardo,421,511,82.4
2025-2026,Particelle sospese PM2.5,LC,Nibionno,409,511,80.0
2025-2026,Particelle sospese PM2.5,MB,Nova Milanese,400,511,78.3
2025-2026,Particelle sospese PM2.5,SO,Novate Mezzola,407,511,79.6
2025-2026,Particelle sospese PM2.5,LC,Oggiono,409,511,80.0
2025-2026,Particelle sospese PM2.5,LC,Olgiate Molgora,410,511,80.2
2025-2026,Particelle sospese PM2.5,LC,Olginate,406,511,79.5
2025-2026,Particelle sospese PM2.5,LC,Oliveto Lario,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Olmo Al Brembo,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Oltre Il Colle,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Oltressenda Alta,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Oneta,409,511,80.0
2025-2026,Particelle sospese PM2.5,BS,Ono San Pietro,422,511,82.6
2025-2026,Particelle sospese PM2.5,BG,Onore,409,511,80.0
2025-2026,Particelle sospese PM2.5,BG,Orio Al Serio,408,511,79.8
2025-2026,Particelle sospese PM2.5,MB,Ornago,403,511,78.9
2025-2026,Particelle sospese PM2.5,BG,Ornica,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Osio Sopra,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Osio Sotto,406,511,79.5
2025-2026,Particelle sospese PM2.5,LC,Osnago,410,511,80.2
2025-2026,Particelle sospese PM2.5,BS,Ossimo,420,511,82.2
2025-2026,Particelle sospese PM2.5,LC,Paderno D'Adda,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Pagazzano,407,511,79.6
2025-2026,Particelle sospese PM2.5,LC,Pagnona,405,511,79.3
2025-2026,Particelle sospese PM2.5,BS,Paisco Loveno,419,511,82.0
2025-2026,Particelle sospese PM2.5,BG,Paladina,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Palazzago,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Palosco,409,511,80.0
2025-2026,Particelle sospese PM2.5,LC,Parlasco,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Parre,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Parzanica,407,511,79.6
2025-2026,Particelle sospese PM2.5,BS,Paspardo,420,511,82.2
2025-2026,Particelle sospese PM2.5,LC,Pasturo,406,511,79.5
2025-2026,Particelle sospese PM2.5,SO,Pedesina,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Pedrengo,408,511,79.8
2025-2026,Particelle sospese PM2.5,CO,Peglio,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Peia,410,511,80.2
2025-2026,Particelle sospese PM2.5,LC,Perledo,410,511,80.2
2025-2026,Particelle sospese PM2.5,LC,Pescate,409,511,80.0
2025-2026,Particelle sospese PM2.5,BS,Pian Camuno,420,511,82.2
2025-2026,Particelle sospese PM2.5,BS,Piancogno,419,511,82.0
2025-2026,Particelle sospese PM2.5,CO,Pianello Del Lario,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Pianico,410,511,80.2
2025-2026,Particelle sospese PM2.5,SO,Piantedo,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Piario,410,511,80.2
2025-2026,Particelle sospese PM2.5,SO,Piateda,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Piazza Brembana,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Piazzatorre,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Piazzolo,409,511,80.0
2025-2026,Particelle sospese PM2.5,BS,Pisogne,420,511,82.2
2025-2026,Particelle sospese PM2.5,SO,Piuro,406,511,79.5
2025-2026,Particelle sospese PM2.5,SO,Poggiridenti,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Pognano,407,511,79.6
2025-2026,Particelle sospese PM2.5,BS,Ponte Di Legno,420,511,82.2
2025-2026,Particelle sospese PM2.5,SO,Ponte In Valtellina,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Ponte Nossa,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Ponte San Pietro,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Ponteranica,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Pontida,409,511,80.0
2025-2026,Particelle sospese PM2.5,BG,Pontirolo Nuovo,410,511,80.2
2025-2026,Particelle sospese PM2.5,SO,Postalesio,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Pradalunga,408,511,79.8
2025-2026,Particelle sospese PM2.5,SO,Prata Camportaccio,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Predore,409,511,80.0
2025-2026,Particelle sospese PM2.5,LC,Premana,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Premolo,409,511,80.0
2025-2026,Particelle sospese PM2.5,BG,Presezzo,410,511,80.2
2025-2026,Particelle sospese PM2.5,LC,Primaluna,403,511,78.9
2025-2026,Particelle sospese PM2.5,BG,Pumenengo,411,511,80.4
2025-2026,Particelle sospese PM2.5,BG,Ranica,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Ranzanico,410,511,80.2
2025-2026,Particelle sospese PM2.5,SO,Rasura,406,511,79.5
2025-2026,Particelle sospese PM2.5,MB,Renate,401,511,78.5
2025-2026,Particelle sospese PM2.5,BG,Riva Di Solto,410,511,80.2
2025-2026,Particelle sospese PM2.5,LC,Robbiate,407,511,79.6
2025-2026,Particelle sospese PM2.5,LC,Rogeno,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Rogno,413,511,80.8
2025-2026,Particelle sospese PM2.5,SO,Rogolo,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Romano Di Lombardia,410,511,80.2
2025-2026,Particelle sospese PM2.5,MB,Roncello,400,511,78.3
2025-2026,Particelle sospese PM2.5,MB,Ronco Briantino,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Roncobello,409,511,80.0
2025-2026,Particelle sospese PM2.5,BG,Roncola,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,Rota D'Imagna,411,511,80.4
2025-2026,Particelle sospese PM2.5,BG,Rovetta,409,511,80.0
2025-2026,Particelle sospese PM2.5,SO,Samolaco,408,511,79.8
2025-2026,Particelle sospese PM2.5,SO,San Giacomo Filippo,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,San Giovanni Bianco,409,511,80.0
2025-2026,Particelle sospese PM2.5,BG,San Paolo D'Argon,410,511,80.2
2025-2026,Particelle sospese PM2.5,BG,San Pellegrino Terme,411,511,80.4
2025-2026,Particelle sospese PM2.5,BG,Sant'Omobono Terme,412,511,80.6
2025-2026,Particelle sospese PM2.5,BG,Santa Brigida,420,511,82.2
2025-2026,Particelle sospese PM2.5,LC,Santa Maria Hoè,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Sarnico,418,511,81.8
2025-2026,Particelle sospese PM2.5,BS,Saviore Dell'Adamello,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Scanzorosciate,417,511,81.6
2025-2026,Particelle sospese PM2.5,BG,Schilpario,419,511,82.0
2025-2026,Particelle sospese PM2.5,BG,Sedrina,420,511,82.2
2025-2026,Particelle sospese PM2.5,BS,Sellero,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Selvino,419,511,82.0
2025-2026,Particelle sospese PM2.5,MB,Seregno,400,511,78.3
2025-2026,Particelle sospese PM2.5,BG,Seriate,422,511,82.6
2025-2026,Particelle sospese PM2.5,BG,Serina,422,511,82.6
2025-2026,Particelle sospese PM2.5,SO,Sernio,408,511,79.8
2025-2026,Particelle sospese PM2.5,MB,Seveso,399,511,78.1
2025-2026,Particelle sospese PM2.5,LC,Sirone,401,511,78.5
2025-2026,Particelle sospese PM2.5,LC,Sirtori,399,511,78.1
2025-2026,Particelle sospese PM2.5,BG,Solto Collina,416,511,81.4
2025-2026,Particelle sospese PM2.5,BG,Solza,329,511,64.4
2025-2026,Particelle sospese PM2.5,SO,Sondalo,409,511,80.0
2025-2026,Particelle sospese PM2.5,SO,Sondrio,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Songavazzo,418,511,81.8
2025-2026,Particelle sospese PM2.5,BS,Sonico,420,511,82.2
2025-2026,Particelle sospese PM2.5,CO,Sorico,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Sorisole,421,511,82.4
2025-2026,Particelle sospese PM2.5,BG,Sotto Il Monte Giovanni Xxiii,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Sovere,419,511,82.0
2025-2026,Particelle sospese PM2.5,MB,Sovico,400,511,78.3
2025-2026,Particelle sospese PM2.5,BG,Spinone Al Lago,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Spirano,419,511,82.0
2025-2026,Particelle sospese PM2.5,SO,Spriana,407,511,79.6
2025-2026,Particelle sospese PM2.5,CO,Stazzona,403,511,78.9
2025-2026,Particelle sospese PM2.5,BG,Stezzano,422,511,82.6
2025-2026,Particelle sospese PM2.5,BG,Strozza,421,511,82.4
2025-2026,Particelle sospese PM2.5,LC,Sueglio,401,511,78.5
2025-2026,Particelle sospese PM2.5,LC,Suello,404,511,79.1
2025-2026,Particelle sospese PM2.5,BG,Suisio,420,511,82.2
2025-2026,Particelle sospese PM2.5,MB,Sulbiate,401,511,78.5
2025-2026,Particelle sospese PM2.5,LC,Taceno,403,511,78.9
2025-2026,Particelle sospese PM2.5,SO,Talamona,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Taleggio,421,511,82.4
2025-2026,Particelle sospese PM2.5,SO,Tartano,405,511,79.3
2025-2026,Particelle sospese PM2.5,BG,Tavernola Bergamasca,422,511,82.6
2025-2026,Particelle sospese PM2.5,SO,Teglio,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Telgate,421,511,82.4
2025-2026,Particelle sospese PM2.5,BS,Temù,419,511,82.0
2025-2026,Particelle sospese PM2.5,BG,Terno D'Isola,420,511,82.2
2025-2026,Particelle sospese PM2.5,SO,Tirano,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Torre Boldone,422,511,82.6
2025-2026,Particelle sospese PM2.5,BG,Torre De' Roveri,423,511,82.8
2025-2026,Particelle sospese PM2.5,SO,Torre Di Santa Maria,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Torre Pallavicina,422,511,82.6
2025-2026,Particelle sospese PM2.5,SO,Tovo Di Sant'Agata,404,511,79.1
2025-2026,Particelle sospese PM2.5,SO,Traona,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Trescore Balneario,421,511,82.4
2025-2026,Particelle sospese PM2.5,SO,Tresivio,407,511,79.6
2025-2026,Particelle sospese PM2.5,BG,Treviglio,421,511,82.4
2025-2026,Particelle sospese PM2.5,BG,Treviolo,422,511,82.6
2025-2026,Particelle sospese PM2.5,CO,Trezzone,402,511,78.7
2025-2026,Particelle sospese PM2.5,MB,Triuggio,398,511,77.9
2025-2026,Particelle sospese PM2.5,BG,Ubiale Clanezzo,421,511,82.4
2025-2026,Particelle sospese PM2.5,BG,Urgnano,420,511,82.2
2025-2026,Particelle sospese PM2.5,MB,Usmate Velate,398,511,77.9
2025-2026,Particelle sospese PM2.5,BG,Val Brembilla,411,511,80.4
2025-2026,Particelle sospese PM2.5,SO,Val Masino,408,511,79.8
2025-2026,Particelle sospese PM2.5,BG,Valbondione,418,511,81.8
2025-2026,Particelle sospese PM2.5,BG,Valbrembo,419,511,82.0
2025-2026,Particelle sospese PM2.5,SO,Valdidentro,406,511,79.5
2025-2026,Particelle sospese PM2.5,SO,Valdisotto,405,511,79.3
2025-2026,Particelle sospese PM2.5,SO,Valfurva,406,511,79.5
2025-2026,Particelle sospese PM2.5,BG,Valgoglio,420,511,82.2
2025-2026,Particelle sospese PM2.5,LC,Valgreghentino,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Valleve,422,511,82.6
2025-2026,Particelle sospese PM2.5,LC,Valmadrera,400,511,78.3
2025-2026,Particelle sospese PM2.5,BG,Valnegra,421,511,82.4
2025-2026,Particelle sospese PM2.5,BG,Valtorta,421,511,82.4
2025-2026,Particelle sospese PM2.5,MB,Varedo,398,511,77.9
2025-2026,Particelle sospese PM2.5,LC,Varenna,402,511,78.7
2025-2026,Particelle sospese PM2.5,MB,Vedano Al Lambro,402,511,78.7
2025-2026,Particelle sospese PM2.5,BG,Vedeseta,420,511,82.2
2025-2026,Particelle sospese PM2.5,MB,Veduggio Con Colzano,400,511,78.3
2025-2026,Particelle sospese PM2.5,MB,Verano Brianza,399,511,78.1
2025-2026,Particelle sospese PM2.5,CO,Vercana,402,511,78.7
2025-2026,Particelle sospese PM2.5,SO,Verceia,407,511,79.6
2025-2026,Particelle sospese PM2.5,LC,Vercurago,403,511,78.9
2025-2026,Particelle sospese PM2.5,BG,Verdellino,418,511,81.8
2025-2026,Particelle sospese PM2.5,BG,Verdello,419,511,82.0
2025-2026,Particelle sospese PM2.5,LC,Verderio,411,511,80.4
2025-2026,Particelle sospese PM2.5,BG,Vertova,421,511,82.4
2025-2026,Particelle sospese PM2.5,SO,Vervio,407,511,79.6
2025-2026,Particelle sospese PM2.5,BS,Vezza D'Oglio,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Viadanica,419,511,82.0
2025-2026,Particelle sospese PM2.5,BG,Vigano San Martino,419,511,82.0
2025-2026,Particelle sospese PM2.5,LC,Viganò,400,511,78.3
2025-2026,Particelle sospese PM2.5,BG,Vigolo,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Villa D'Adda,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Villa D'Almè,422,511,82.6
2025-2026,Particelle sospese PM2.5,BG,Villa D'Ogna,423,511,82.8
2025-2026,Particelle sospese PM2.5,SO,Villa Di Chiavenna,405,511,79.3
2025-2026,Particelle sospese PM2.5,BG,Villa Di Serio,422,511,82.6
2025-2026,Particelle sospese PM2.5,SO,Villa Di Tirano,408,511,79.8
2025-2026,Particelle sospese PM2.5,MB,Villasanta,398,511,77.9
2025-2026,Particelle sospese PM2.5,BG,Villongo,391,511,76.5
2025-2026,Particelle sospese PM2.5,BG,Vilminore Di Scalve,391,511,76.5
2025-2026,Particelle sospese PM2.5,MB,Vimercate,400,511,78.3
2025-2026,Particelle sospese PM2.5,BS,Vione,420,511,82.2
2025-2026,Particelle sospese PM2.5,BG,Zandobbio,329,511,64.4
2025-2026,Particelle sospese PM2.5,BG,Zanica,383,511,75.0
2025-2026,Particelle sospese PM2.5,BG,Zogno,360,511,70.5
2025-2026,Biossido di Azoto,LC,Abbadia Lariana,423,511,82.8
2025-2026,Biossido di Azoto,BG,Adrara San Martino,468,511,91.6
2025-2026,Biossido di Azoto,BG,Adrara San Rocco,468,511,91.6
2025-2026,Biossido di Azoto,MB,Agrate Brianza,409,511,80.0
2025-2026,Biossido di Azoto,MB,Aicurzio,402,511,78.7
2025-2026,Biossido di Azoto,LC,Airuno,423,511,82.8
2025-2026,Biossido di Azoto,BG,Albano Sant'Alessandro,468,511,91.6
2025-2026,Biossido di Azoto,SO,Albaredo Per San Marco,466,511,91.2
2025-2026,Biossido di Azoto,MB,Albiate,403,511,78.9
2025-2026,Biossido di Azoto,BG,Albino,468,511,91.6
2025-2026,Biossido di Azoto,SO,Albosaggia,408,511,79.8
2025-2026,Biossido di Azoto,BG,Algua,465,511,91.0
2025-2026,Biossido di Azoto,BG,Almenno San Bartolomeo,312,511,61.1
2025-2026,Biossido di Azoto,BG,Almenno San Salvatore,306,511,59.9
2025-2026,Biossido di Azoto,BG,Almè,398,511,77.9
2025-2026,Biossido di Azoto,BG,Alzano Lombardo,469,511,91.8
2025-2026,Biossido di Azoto,BG,Ambivere,468,511,91.6
2025-2026,Biossido di Azoto,SO,Andalo Valtellino,409,511,80.0
2025-2026,Biossido di Azoto,BS,Angolo Terme,410,511,80.2
2025-2026,Biossido di Azoto,LC,Annone Di Brianza,426,511,83.4
2025-2026,Biossido di Azoto,BG,Antegnate,467,511,91.4
2025-2026,Biossido di Azoto,SO,Aprica,467,511,91.4
2025-2026,Biossido di Azoto,BG,Arcene,467,511,91.4
2025-2026,Biossido di Azoto,MB,Arcore,407,511,79.6
2025-2026,Biossido di Azoto,SO,Ardenno,408,511,79.8
2025-2026,Biossido di Azoto,BG,Ardesio,468,511,91.6
2025-2026,Biossido di Azoto,BS,Artogne,410,511,80.2
2025-2026,Biossido di Azoto,BG,Arzago D'Adda,468,511,91.6
2025-2026,Biossido di Azoto,BG,Averara,468,511,91.6
2025-2026,Biossido di Azoto,BG,Aviatico,468,511,91.6
2025-2026,Biossido di Azoto,BG,Azzano San Paolo,468,511,91.6
2025-2026,Biossido di Azoto,BG,Azzone,467,511,91.4
2025-2026,Biossido di Azoto,BG,Bagnatica,466,511,91.2
2025-2026,Biossido di Azoto,LC,Ballabio,417,511,81.6
2025-2026,Biossido di Azoto,BG,Barbata,466,511,91.2
2025-2026,Biossido di Azoto,BG,Bariano,467,511,91.4
2025-2026,Biossido di Azoto,MB,Barlassina,406,511,79.5
2025-2026,Biossido di Azoto,LC,Barzago,416,511,81.4
2025-2026,Biossido di Azoto,BG,Barzana,467,511,91.4
2025-2026,Biossido di Azoto,LC,Barzanò,418,511,81.8
2025-2026,Biossido di Azoto,LC,Barzio,423,511,82.8
2025-2026,Biossido di Azoto,BG,Bedulita,397,511,77.7
2025-2026,Biossido di Azoto,LC,Bellano,416,511,81.4
2025-2026,Biossido di Azoto,MB,Bellusco,400,511,78.3
2025-2026,Biossido di Azoto,SO,Bema,467,511,91.4
2025-2026,Biossido di Azoto,BG,Berbenno,403,511,78.9
2025-2026,Biossido di Azoto,SO,Berbenno Di Valtellina,409,511,80.0
2025-2026,Biossido di Azoto,BG,Bergamo,467,511,91.4
2025-2026,Biossido di Azoto,MB,Bernareggio,399,511,78.1
2025-2026,Biossido di Azoto,BS,Berzo Demo,408,511,79.8
2025-2026,Biossido di Azoto,BS,Berzo Inferiore,408,511,79.8
2025-2026,Biossido di Azoto,BG,Berzo San Fermo,467,511,91.4
2025-2026,Biossido di Azoto,MB,Besana In Brianza,399,511,78.1
2025-2026,Biossido di Azoto,BG,Bianzano,467,511,91.4
2025-2026,Biossido di Azoto,SO,Bianzone,409,511,80.0
2025-2026,Biossido di Azoto,MB,Biassono,404,511,79.1
2025-2026,Biossido di Azoto,BS,Bienno,410,511,80.2
2025-2026,Biossido di Azoto,BG,Blello,469,511,91.8
2025-2026,Biossido di Azoto,BG,Bolgare,468,511,91.6
2025-2026,Biossido di Azoto,BG,Boltiere,467,511,91.4
2025-2026,Biossido di Azoto,BG,Bonate Sopra,468,511,91.6
2025-2026,Biossido di Azoto,BG,Bonate Sotto,467,511,91.4
2025-2026,Biossido di Azoto,BG,Borgo Di Terzo,467,511,91.4
2025-2026,Biossido di Azoto,SO,Bormio,469,511,91.8
2025-2026,Biossido di Azoto,BS,Borno,464,511,90.8
2025-2026,Biossido di Azoto,LC,Bosisio Parini,423,511,82.8
2025-2026,Biossido di Azoto,BG,Bossico,465,511,91.0
2025-2026,Biossido di Azoto,BG,Bottanuco,467,511,91.4
2025-2026,Biossido di Azoto,MB,Bovisio-Masciago,404,511,79.1
2025-2026,Biossido di Azoto,BG,Bracca,401,511,78.5
2025-2026,Biossido di Azoto,BG,Branzi,467,511,91.4
2025-2026,Biossido di Azoto,BS,Braone,407,511,79.6
2025-2026,Biossido di Azoto,BG,Brembate,467,511,91.4
2025-2026,Biossido di Azoto,BG,Brembate Di Sopra,469,511,91.8
2025-2026,Biossido di Azoto,BS,Breno,408,511,79.8
2025-2026,Biossido di Azoto,BG,Brignano Gera D'Adda,467,511,91.4
2025-2026,Biossido di Azoto,MB,Briosco,404,511,79.1
2025-2026,Biossido di Azoto,LC,Brivio,423,511,82.8
2025-2026,Biossido di Azoto,MB,Brugherio,411,511,80.4
2025-2026,Biossido di Azoto,BG,Brumano,466,511,91.2
2025-2026,Biossido di Azoto,BG,Brusaporto,468,511,91.6
2025-2026,Biossido di Azoto,SO,Buglio In Monte,407,511,79.6
2025-2026,Biossido di Azoto,LC,Bulciago,418,511,81.8
2025-2026,Biossido di Azoto,MB,Burago Di Molgora,403,511,78.9
2025-2026,Biossido di Azoto,MB,Busnago,409,511,80.0
2025-2026,Biossido di Azoto,SO,Caiolo,408,511,79.8
2025-2026,Biossido di Azoto,BG,Calcinate,467,511,91.4
2025-2026,Biossido di Azoto,BG,Calcio,467,511,91.4
2025-2026,Biossido di Azoto,LC,Calco,418,511,81.8
2025-2026,Biossido di Azoto,LC,Calolziocorte,418,511,81.8
2025-2026,Biossido di Azoto,BG,Calusco D'Adda,467,511,91.4
2025-2026,Biossido di Azoto,BG,Calvenzano,467,511,91.4
2025-2026,Biossido di Azoto,BG,Camerata Cornello,400,511,78.3
2025-2026,Biossido di Azoto,MB,Camparada,403,511,78.9
2025-2026,Biossido di Azoto,SO,Campodolcino,469,511,91.8
2025-2026,Biossido di Azoto,BG,Canonica D'Adda,467,511,91.4
2025-2026,Biossido di Azoto,BG,Capizzone,398,511,77.9
2025-2026,Biossido di Azoto,BS,Capo Di Ponte,409,511,80.0
2025-2026,Biossido di Azoto,MB,Caponago,410,511,80.2
2025-2026,Biossido di Azoto,BG,Capriate San Gervasio,467,511,91.4
2025-2026,Biossido di Azoto,BG,Caprino Bergamasco,467,511,91.4
2025-2026,Biossido di Azoto,MB,Carate Brianza,403,511,78.9
2025-2026,Biossido di Azoto,BG,Caravaggio,468,511,91.6
2025-2026,Biossido di Azoto,LC,Carenno,421,511,82.4
2025-2026,Biossido di Azoto,MB,Carnate,401,511,78.5
2025-2026,Biossido di Azoto,BG,Carobbio Degli Angeli,468,511,91.6
2025-2026,Biossido di Azoto,BG,Carona,468,511,91.6
2025-2026,Biossido di Azoto,BG,Carvico,469,511,91.8
2025-2026,Biossido di Azoto,LC,Casargo,421,511,82.4
2025-2026,Biossido di Azoto,LC,Casatenovo,421,511,82.4
2025-2026,Biossido di Azoto,BG,Casazza,469,511,91.8
2025-2026,Biossido di Azoto,BG,Casirate D'Adda,469,511,91.8
2025-2026,Biossido di Azoto,BG,Casnigo,397,511,77.7
2025-2026,Biossido di Azoto,SO,Caspoggio,467,511,91.4
2025-2026,Biossido di Azoto,LC,Cassago Brianza,421,511,82.4
2025-2026,Biossido di Azoto,BG,Cassiglio,467,511,91.4
2025-2026,Biossido di Azoto,LC,Cassina Valsassina,421,511,82.4
2025-2026,Biossido di Azoto,BG,Castel Rozzone,466,511,91.2
2025-2026,Biossido di Azoto,BG,Castelli Calepio,465,511,91.0
