data,ATS,temperatura_C,umidita_assoluta_gm3,umidita_relativa_pct
2021-01-01,ATS_Bergamo,-1.0454668,39.51427,85.777084
2021-01-02,ATS_Bergamo,1.5295976,47.21057,86.48322
2021-01-03,ATS_Bergamo,2.1170437,51.04617,89.62097
2021-01-04,ATS_Bergamo,-0.22871181,41.597218,84.52153
2021-01-05,ATS_Bergamo,-1.0286473,37.93807,81.268394
2021-01-06,ATS_Bergamo,-1.4233267,39.0579,86.331856
2021-01-07,ATS_Bergamo,-4.0532355,30.253069,78.424385
2021-01-08,ATS_Bergamo,-6.0860724,22.896818,68.41067
2021-01-09,ATS_Bergamo,-7.1380396,20.163227,65.40015
2021-01-10,ATS_Bergamo,-6.090855,22.01012,65.92329
2021-01-11,ATS_Bergamo,-8.660451,17.735003,61.813324
2021-01-12,ATS_Bergamo,-7.2325873,21.366892,69.4951
2021-01-13,ATS_Bergamo,-2.0529916,27.98845,64.69133
2021-01-14,ATS_Bergamo,-0.8013262,35.72404,76.43549
2021-01-15,ATS_Bergamo,-0.12722778,38.954018,81.32629
2021-01-16,ATS_Bergamo,-4.917995,26.656956,75.19816
2021-01-17,ATS_Bergamo,-2.856502,27.74638,68.00047
2021-01-18,ATS_Bergamo,-5.2671638,26.063602,75.16546
2021-01-19,ATS_Bergamo,-5.293566,24.147385,69.7454
2021-01-20,ATS_Bergamo,-1.723672,35.04488,79.72294
2021-01-21,ATS_Bergamo,2.0097873,50.68467,90.80468
2021-01-22,ATS_Bergamo,3.0701163,55.40052,92.37695
2021-01-23,ATS_Bergamo,2.9192026,48.90722,81.404366
2021-01-24,ATS_Bergamo,-1.8414438,30.031448,68.994194
2021-01-25,ATS_Bergamo,-2.3834186,25.663343,61.06833
2021-01-26,ATS_Bergamo,-2.5652597,20.268665,50.20931
2021-01-27,ATS_Bergamo,-3.3107693,23.841093,61.478382
2021-01-28,ATS_Bergamo,-0.48194668,38.322834,80.508385
2021-01-29,ATS_Bergamo,0.09576852,40.546204,81.75148
2021-01-30,ATS_Bergamo,1.9374782,41.621742,74.12301
2021-01-31,ATS_Bergamo,3.0911124,51.29792,84.709404
2021-02-01,ATS_Bergamo,2.683572,53.88731,92.08069
2021-02-02,ATS_Bergamo,1.1484331,45.69206,86.59896
2021-02-03,ATS_Bergamo,2.3452365,51.505898,89.958626
2021-02-04,ATS_Bergamo,4.4263697,56.31345,85.38171
2021-02-05,ATS_Bergamo,5.1413703,59.89922,86.50684
2021-02-06,ATS_Bergamo,4.803663,58.99912,86.99513
2021-02-07,ATS_Bergamo,3.843362,59.167,93.34874
2021-02-08,ATS_Bergamo,2.5866742,47.561108,81.26812
2021-02-09,ATS_Bergamo,2.2602582,47.58099,83.39569
2021-02-10,ATS_Bergamo,3.4478366,57.25778,92.435745
2021-02-11,ATS_Bergamo,1.5965794,37.970264,67.99443
2021-02-12,ATS_Bergamo,-0.9448983,36.293358,80.17627
2021-02-13,ATS_Bergamo,-4.3111267,28.316572,80.33716
2021-02-14,ATS_Bergamo,-4.329328,23.067087,63.427372
2021-02-15,ATS_Bergamo,-3.5968976,21.009138,54.062603
2021-02-16,ATS_Bergamo,0.91493005,35.533745,68.48692
2021-02-17,ATS_Bergamo,2.3811603,42.50848,73.358635
2021-02-18,ATS_Bergamo,2.9320285,42.13914,69.54255
2021-02-19,ATS_Bergamo,4.868177,53.594673,78.6673
2021-02-20,ATS_Bergamo,5.014095,54.192112,78.914055
2021-02-21,ATS_Bergamo,4.807935,52.060066,76.513535
2021-02-22,ATS_Bergamo,4.891048,52.451927,76.49915
2021-02-23,ATS_Bergamo,5.5056195,48.242775,67.723335
2021-02-24,ATS_Bergamo,7.085645,49.37259,62.57122
2021-02-25,ATS_Bergamo,6.4039526,42.16147,55.619465
2021-02-26,ATS_Bergamo,6.295031,40.364807,53.420795
2021-02-27,ATS_Bergamo,6.8901496,49.381355,63.623383
2021-02-28,ATS_Bergamo,5.8266296,52.114258,73.241936
2021-03-01,ATS_Bergamo,3.795711,39.381184,61.94738
2021-03-02,ATS_Bergamo,4.638415,37.829197,55.931297
2021-03-03,ATS_Bergamo,4.065879,38.944115,59.670315
2021-03-04,ATS_Bergamo,3.8493695,42.146626,65.8258
2021-03-05,ATS_Bergamo,5.83078,53.76678,74.1936
2021-03-06,ATS_Bergamo,3.0540903,47.328712,78.987656
2021-03-07,ATS_Bergamo,2.9162555,41.922062,71.46578
2021-03-08,ATS_Bergamo,2.6900067,44.901714,76.71236
2021-03-09,ATS_Bergamo,3.854697,49.253716,78.058044
2021-03-10,ATS_Bergamo,3.6333225,38.788456,61.426723
2021-03-11,ATS_Bergamo,4.103799,44.821045,69.417366
2021-03-12,ATS_Bergamo,6.153316,55.80827,75.08695
2021-03-13,ATS_Bergamo,4.9851727,43.840813,63.39529
2021-03-14,ATS_Bergamo,4.4749627,37.563683,57.335777
2021-03-15,ATS_Bergamo,2.9840481,35.47179,59.535557
2021-03-16,ATS_Bergamo,3.1258938,25.489752,42.97723
2021-03-17,ATS_Bergamo,2.609362,25.614315,44.397438
2021-03-18,ATS_Bergamo,0.5969369,32.07099,61.875374
2021-03-19,ATS_Bergamo,-0.06610543,34.448936,70.35493
2021-03-20,ATS_Bergamo,-0.4853995,28.639332,59.50153
2021-03-21,ATS_Bergamo,-0.1638576,29.539465,60.457653
2021-03-22,ATS_Bergamo,2.699345,27.004198,46.125507
2021-03-23,ATS_Bergamo,3.7231402,32.56302,51.82615
2021-03-24,ATS_Bergamo,5.096248,40.661766,58.757526
2021-03-25,ATS_Bergamo,6.715877,47.015347,60.969383
2021-03-26,ATS_Bergamo,7.5509076,56.778557,70.1277
2021-03-27,ATS_Bergamo,8.099352,67.8683,81.49095
2021-03-28,ATS_Bergamo,7.612344,56.49052,69.27879
2021-03-29,ATS_Bergamo,9.83459,59.42862,63.12203
2021-03-30,ATS_Bergamo,11.077275,58.931114,57.643986
2021-03-31,ATS_Bergamo,11.727073,62.88631,59.575336
2021-04-01,ATS_Bergamo,12.456521,63.922733,57.762043
2021-04-02,ATS_Bergamo,12.723158,59.1363,52.7107
2021-04-03,ATS_Bergamo,9.327998,55.523705,60.689747
2021-04-04,ATS_Bergamo,6.5866218,49.80094,67.241776
2021-04-05,ATS_Bergamo,6.6416144,47.129147,62.689537
2021-04-06,ATS_Bergamo,3.3587515,32.73142,51.95355
2021-04-07,ATS_Bergamo,1.0235465,19.005743,36.01666
2021-04-08,ATS_Bergamo,3.3498318,23.67221,39.125267
2021-04-09,ATS_Bergamo,5.3311377,43.94335,62.82459
2021-04-10,ATS_Bergamo,6.4364753,53.08604,71.211205
2021-04-11,ATS_Bergamo,5.8645587,66.031044,91.26414
2021-04-12,ATS_Bergamo,6.083875,65.79099,89.32135
2021-04-13,ATS_Bergamo,4.486341,40.505226,59.779568
2021-04-14,ATS_Bergamo,2.8032358,34.610878,57.818535
2021-04-15,ATS_Bergamo,4.058232,47.66157,74.7581
2021-04-16,ATS_Bergamo,3.7813504,39.838448,62.546577
2021-04-17,ATS_Bergamo,5.3034973,41.41292,58.761814
2021-04-18,ATS_Bergamo,6.328565,54.102795,72.3348
2021-11-15,ATS_Bergamo,8.003945,73.589005,88.034805
2021-11-16,ATS_Bergamo,6.3348517,64.779625,86.35097
2021-11-17,ATS_Bergamo,7.9986615,73.18207,87.86648
2021-11-18,ATS_Bergamo,6.5130134,66.060234,87.10177
2021-11-19,ATS_Bergamo,5.938568,56.351814,76.25426
2021-11-20,ATS_Bergamo,6.3364563,53.464043,71.217094
2021-11-21,ATS_Bergamo,4.9314704,53.18151,77.623055
2021-11-22,ATS_Bergamo,5.9842834,68.179245,93.19921
2021-11-23,ATS_Bergamo,6.300803,66.0976,88.51845
2021-11-24,ATS_Bergamo,3.435512,52.004932,83.9612
2021-11-25,ATS_Bergamo,3.670833,53.766293,85.106606
2021-11-26,ATS_Bergamo,5.007276,61.49717,89.84918
2021-11-27,ATS_Bergamo,3.2419913,56.287075,91.51844
2021-11-28,ATS_Bergamo,0.19805472,41.987022,82.822105
2021-11-29,ATS_Bergamo,-2.5037537,24.55872,59.625957
2021-11-30,ATS_Bergamo,-1.397195,25.722559,58.002354
2021-12-01,ATS_Bergamo,1.5195181,42.07999,77.58408
2021-12-02,ATS_Bergamo,2.6956656,50.32612,85.34656
2021-12-03,ATS_Bergamo,1.0431998,31.372152,58.482433
2021-12-04,ATS_Bergamo,1.1684004,35.20974,66.21665
2021-12-05,ATS_Bergamo,0.92102486,39.33734,74.76031
2021-12-06,ATS_Bergamo,-0.9903913,28.837948,61.64372
2021-12-07,ATS_Bergamo,-0.18385969,27.822802,56.524296
2021-12-08,ATS_Bergamo,0.065826416,40.01373,80.895775
2021-12-09,ATS_Bergamo,-0.9193682,37.7203,81.50483
2021-12-10,ATS_Bergamo,-3.6249347,31.350376,81.01866
2021-12-11,ATS_Bergamo,-1.2865906,31.352194,68.8838
2021-12-12,ATS_Bergamo,-0.29041836,28.223135,58.23483
2021-12-13,ATS_Bergamo,2.5386658,43.39182,74.6224
2021-12-14,ATS_Bergamo,1.1558794,42.43915,79.492424
2021-12-15,ATS_Bergamo,2.0672913,39.6685,70.12026
2021-12-16,ATS_Bergamo,0.52502877,39.46958,77.178856
2021-12-17,ATS_Bergamo,-0.025490897,34.828194,70.35713
2021-12-18,ATS_Bergamo,-0.34935215,31.838385,65.77779
2021-12-19,ATS_Bergamo,0.11294556,33.84756,67.65874
2021-12-20,ATS_Bergamo,0.1306196,31.490383,63.064175
2021-12-21,ATS_Bergamo,0.29510933,41.116234,81.08295
2021-12-22,ATS_Bergamo,-0.6666652,36.305904,74.66646
2021-12-23,ATS_Bergamo,-4.173183,27.157488,71.37937
2021-12-24,ATS_Bergamo,-0.34725952,33.47131,68.428986
2021-12-25,ATS_Bergamo,1.411669,39.961914,73.51074
2021-12-26,ATS_Bergamo,2.1769366,46.615993,81.98525
2021-12-27,ATS_Bergamo,2.08575,48.97812,86.339806
2021-12-28,ATS_Bergamo,3.6485028,58.08029,92.478134
2021-12-29,ATS_Bergamo,2.835567,48.611076,81.85639
2021-12-30,ATS_Bergamo,4.524366,55.100346,83.57463
2021-12-31,ATS_Bergamo,3.1379526,47.877666,79.29629
2022-01-01,ATS_Bergamo,2.4405823,39.025482,66.729774
2022-01-02,ATS_Bergamo,1.8240836,37.28722,66.29561
2022-01-03,ATS_Bergamo,1.7752293,38.705475,69.11085
2022-01-04,ATS_Bergamo,3.786451,50.105896,78.7353
2022-01-05,ATS_Bergamo,4.169316,51.79301,79.350266
2022-01-06,ATS_Bergamo,0.28979057,32.457294,63.57414
2022-01-07,ATS_Bergamo,-2.2001996,30.932419,72.599556
2022-01-08,ATS_Bergamo,-1.09872,30.155012,64.958786
2022-01-09,ATS_Bergamo,-0.51581246,33.69048,70.43491
2022-01-10,ATS_Bergamo,-2.5709271,25.226873,59.74007
2022-01-11,ATS_Bergamo,-0.37373134,24.836752,51.36247
2022-01-12,ATS_Bergamo,-2.4004385,23.656229,54.514378
2022-01-13,ATS_Bergamo,-1.882285,22.403996,50.03028
2022-01-14,ATS_Bergamo,0.7211522,28.285696,53.986103
2022-01-15,ATS_Bergamo,2.4458401,34.974674,60.224434
2022-01-16,ATS_Bergamo,1.6210545,34.965195,63.284492
2022-01-17,ATS_Bergamo,2.9735324,29.285902,48.375362
2022-01-18,ATS_Bergamo,2.9942758,33.263184,55.513405
2022-01-19,ATS_Bergamo,0.81975013,36.470303,69.69282
2022-01-20,ATS_Bergamo,1.0876334,36.69549,68.7852
2022-01-21,ATS_Bergamo,-0.20516096,25.038692,50.678688
2022-01-22,ATS_Bergamo,-0.6334272,29.23429,61.204876
2022-01-23,ATS_Bergamo,0.79948646,34.161934,66.03807
2022-01-24,ATS_Bergamo,-0.27009365,33.33916,69.01584
2022-01-25,ATS_Bergamo,0.9064723,39.59086,74.94346
2022-01-26,ATS_Bergamo,0.77529037,34.9044,66.88798
2022-01-27,ATS_Bergamo,0.17475674,30.232723,59.90871
2022-01-28,ATS_Bergamo,1.6195723,23.277706,41.69992
2022-01-29,ATS_Bergamo,1.6233302,26.38574,47.75767
2022-01-30,ATS_Bergamo,3.6702664,33.016655,51.884003
2022-01-31,ATS_Bergamo,2.0594788,28.804111,50.828026
2022-02-01,ATS_Bergamo,3.2449384,28.221418,46.607067
2022-02-02,ATS_Bergamo,5.224047,42.0637,61.591496
2022-02-03,ATS_Bergamo,4.071729,41.602314,64.32987
2022-02-04,ATS_Bergamo,2.1276114,47.53574,82.87716
2022-02-05,ATS_Bergamo,1.4350542,39.18183,70.81994
2022-02-06,ATS_Bergamo,0.07871355,35.926075,71.191505
2022-02-07,ATS_Bergamo,2.2485135,25.860443,45.144543
2022-02-08,ATS_Bergamo,2.789616,22.010822,36.98772
2022-02-09,ATS_Bergamo,2.9887738,34.818665,57.562737
2022-02-10,ATS_Bergamo,3.3149197,41.547234,66.76742
2022-02-11,ATS_Bergamo,3.2256076,41.287327,66.11007
2022-02-12,ATS_Bergamo,1.5008545,21.923542,39.895985
2022-02-13,ATS_Bergamo,0.3422372,30.857426,60.96192
2022-02-14,ATS_Bergamo,0.8768136,38.780567,74.51565
2022-02-15,ATS_Bergamo,1.4724687,49.428654,91.56637
2022-02-16,ATS_Bergamo,-0.0900225,37.74126,76.4277
2022-02-17,ATS_Bergamo,2.755589,43.16206,72.834274
2022-02-18,ATS_Bergamo,4.1163025,44.60681,68.2328
2022-02-19,ATS_Bergamo,4.445064,53.58341,80.09342
2022-02-20,ATS_Bergamo,3.7341876,43.56496,67.3126
2022-02-21,ATS_Bergamo,4.1847925,36.658672,55.76998
2022-02-22,ATS_Bergamo,5.5071282,29.379185,41.146004
2022-02-23,ATS_Bergamo,5.641004,37.68516,52.75423
2022-02-24,ATS_Bergamo,4.0585546,43.14282,66.438484
2022-02-25,ATS_Bergamo,2.862492,29.914616,50.15798
2022-02-26,ATS_Bergamo,2.1980896,21.711569,37.35974
2022-02-27,ATS_Bergamo,0.4353071,24.637333,47.377434
2022-02-28,ATS_Bergamo,1.2738081,22.763065,41.455555
2022-03-01,ATS_Bergamo,1.8251038,32.020245,58.26882
2022-03-02,ATS_Bergamo,1.3321228,29.354635,54.357952
2022-03-03,ATS_Bergamo,4.1439166,36.790955,56.47735
2022-03-04,ATS_Bergamo,2.6364963,40.22867,67.97599
2022-03-05,ATS_Bergamo,1.4417506,32.40726,60.754566
2022-03-06,ATS_Bergamo,1.111873,30.272089,57.822353
2022-03-07,ATS_Bergamo,0.6624102,28.993973,56.584087
2022-03-08,ATS_Bergamo,0.35859463,33.015034,66.22997
2022-03-09,ATS_Bergamo,1.6384146,30.584064,55.80617
2022-03-10,ATS_Bergamo,3.443996,32.49535,52.143246
2022-03-11,ATS_Bergamo,3.3865488,40.957695,66.67421
2022-03-12,ATS_Bergamo,2.7757263,42.072132,71.93973
2022-03-13,ATS_Bergamo,2.6494882,37.27247,64.39494
2022-03-14,ATS_Bergamo,5.820526,48.583157,67.42574
2022-03-15,ATS_Bergamo,6.6235833,56.01468,73.71289
2022-03-16,ATS_Bergamo,7.4815893,58.717613,73.023766
2022-03-17,ATS_Bergamo,8.305372,69.232414,81.89875
2022-03-18,ATS_Bergamo,7.042206,65.22831,84.52705
2022-03-19,ATS_Bergamo,6.0196753,49.537075,69.34477
2022-03-20,ATS_Bergamo,3.8677325,36.934307,59.160553
2022-03-21,ATS_Bergamo,4.8889203,34.27752,51.079002
2022-03-22,ATS_Bergamo,4.3585596,34.65357,53.047558
2022-03-23,ATS_Bergamo,6.4843707,33.015972,43.850063
2022-03-24,ATS_Bergamo,8.058267,33.028122,39.461834
2022-03-25,ATS_Bergamo,8.125798,34.638878,41.442158
2022-03-26,ATS_Bergamo,8.522596,36.128773,41.984703
2022-03-27,ATS_Bergamo,8.766266,40.026436,45.660282
2022-03-28,ATS_Bergamo,8.680381,39.74632,45.784607
2022-03-29,ATS_Bergamo,8.336892,44.940235,52.797443
2022-03-30,ATS_Bergamo,6.456722,63.703377,84.5863
2022-03-31,ATS_Bergamo,6.536181,65.399666,86.411995
2022-04-01,ATS_Bergamo,5.186301,60.516716,87.21639
2022-04-02,ATS_Bergamo,2.8916147,48.662273,81.61187
2022-04-03,ATS_Bergamo,0.9862889,40.540295,76.16162
2022-04-04,ATS_Bergamo,3.6410828,47.373936,75.89054
2022-04-05,ATS_Bergamo,5.9768023,48.5219,66.57423
2022-04-06,ATS_Bergamo,7.584634,57.425053,71.179146
2022-04-07,ATS_Bergamo,9.238215,65.483986,72.81811
2022-04-08,ATS_Bergamo,9.884404,67.271324,71.801186
2022-04-09,ATS_Bergamo,8.617323,45.595318,51.85975
2022-04-10,ATS_Bergamo,5.5615716,34.428627,47.78365
2022-04-11,ATS_Bergamo,7.2397504,39.094612,49.325886
2022-04-12,ATS_Bergamo,8.81342,46.093174,52.947563
2022-04-13,ATS_Bergamo,10.609327,58.674534,60.063057
2022-04-14,ATS_Bergamo,12.420527,64.47675,58.91999
2022-04-15,ATS_Bergamo,13.175001,69.73656,60.79611
2022-04-16,ATS_Bergamo,12.213723,60.715916,55.518703
2022-04-17,ATS_Bergamo,9.667589,51.207924,55.483315
2022-11-14,ATS_Bergamo,7.449546,72.49535,90.420044
2022-11-15,ATS_Bergamo,5.090258,62.630493,90.75675
2022-11-16,ATS_Bergamo,7.5541253,73.91067,91.74727
2022-11-17,ATS_Bergamo,7.123557,65.279625,82.833855
2022-11-18,ATS_Bergamo,8.4648485,66.456505,76.95288
2022-11-19,ATS_Bergamo,5.340066,46.477253,65.79716
2022-11-20,ATS_Bergamo,3.6460004,45.39295,71.99746
2022-11-21,ATS_Bergamo,3.9733493,45.709953,71.31133
2022-11-22,ATS_Bergamo,4.6330695,55.378296,82.39425
2022-11-23,ATS_Bergamo,2.8123386,42.14978,70.74728
2022-11-24,ATS_Bergamo,3.9712045,43.030132,67.00482
2022-11-25,ATS_Bergamo,4.8788843,47.062366,69.2161
2022-11-26,ATS_Bergamo,4.9797144,43.86131,63.91541
2022-11-27,ATS_Bergamo,3.526729,45.988747,74.04924
2022-11-28,ATS_Bergamo,4.3794074,55.497284,84.685326
2022-11-29,ATS_Bergamo,3.2852304,56.387005,92.59407
2022-11-30,ATS_Bergamo,2.799687,52.631836,89.333725
2022-12-01,ATS_Bergamo,2.2268808,48.500317,85.37378
2022-12-02,ATS_Bergamo,3.3578274,53.601048,87.28303
2022-12-03,ATS_Bergamo,3.5701077,55.536205,88.88827
2022-12-04,ATS_Bergamo,4.884116,63.0975,92.853165
2022-12-05,ATS_Bergamo,4.238922,61.75478,94.34363
2022-12-06,ATS_Bergamo,-1.5406886,36.384575,80.3137
2022-12-07,ATS_Bergamo,-3.480595,29.878164,76.06464
2022-12-08,ATS_Bergamo,-1.6175537,34.54599,76.92261
2022-12-09,ATS_Bergamo,1.9291687,50.52603,90.169914
2022-12-10,ATS_Bergamo,0.5455976,45.754784,88.76744
2022-12-11,ATS_Bergamo,-0.61073524,31.428915,64.82653
2022-12-12,ATS_Bergamo,-5.972534,23.153288,66.68133
2022-12-13,ATS_Bergamo,-3.166116,29.10152,71.69675
2022-12-14,ATS_Bergamo,-0.6415885,36.165115,75.86348
2022-12-15,ATS_Bergamo,0.8613412,41.47351,79.55699
2022-12-16,ATS_Bergamo,2.7447379,55.324635,94.31909
2022-12-17,ATS_Bergamo,1.1953517,45.80376,85.69899
2022-12-18,ATS_Bergamo,1.8699472,43.310017,75.31039
2022-12-19,ATS_Bergamo,1.4735849,38.19143,68.977585
2022-12-20,ATS_Bergamo,2.7072012,46.388752,78.11052
2022-12-21,ATS_Bergamo,3.8267343,54.400356,85.565575
2022-12-22,ATS_Bergamo,3.0733774,49.163174,80.9989
2022-12-23,ATS_Bergamo,4.795371,55.996925,82.71577
2022-12-24,ATS_Bergamo,5.1357813,59.491577,85.90593
2022-12-25,ATS_Bergamo,4.8015966,60.3577,89.0749
2022-12-26,ATS_Bergamo,5.7101398,63.17404,87.57694
2022-12-27,ATS_Bergamo,4.851009,56.698997,83.1579
2022-12-28,ATS_Bergamo,3.7985187,53.59707,83.89965
2022-12-29,ATS_Bergamo,4.2511816,53.511997,81.5839
2022-12-30,ATS_Bergamo,5.8336573,66.35592,91.984474
2022-12-31,ATS_Bergamo,5.2159643,62.063457,89.44433
2023-01-01,ATS_Bergamo,7.6730127,71.24339,87.46139
2023-01-02,ATS_Bergamo,7.91745,73.621254,88.95089
2023-01-03,ATS_Bergamo,7.1557226,73.68362,93.33729
2023-01-04,ATS_Bergamo,6.167729,65.047066,87.45671
2023-01-05,ATS_Bergamo,5.65145,54.337402,75.670784
2023-01-06,ATS_Bergamo,4.977779,50.611927,73.77722
2023-01-07,ATS_Bergamo,4.865352,50.510628,73.991196
2023-01-08,ATS_Bergamo,4.6907043,60.791485,90.689186
2023-01-09,ATS_Bergamo,4.4631567,57.972286,87.26982
2023-01-10,ATS_Bergamo,1.7287031,29.704666,53.51108
2023-01-11,ATS_Bergamo,3.3974042,34.07392,55.195133
2023-01-12,ATS_Bergamo,3.4715009,45.410244,73.33385
2023-01-13,ATS_Bergamo,3.3256183,42.293633,68.873314
2023-01-14,ATS_Bergamo,2.8367527,38.075077,63.999622
2023-01-15,ATS_Bergamo,4.125083,52.505634,81.10105
2023-01-16,ATS_Bergamo,1.2796849,46.34775,86.20475
2023-01-17,ATS_Bergamo,0.79764664,47.665104,91.65178
2023-01-18,ATS_Bergamo,1.0203116,43.21131,81.91524
2023-01-19,ATS_Bergamo,-0.9696525,31.129034,66.22418
2023-01-20,ATS_Bergamo,-1.273141,27.514023,59.68046
2023-01-21,ATS_Bergamo,-0.75630844,18.945494,40.499653
2023-01-22,ATS_Bergamo,0.071258545,24.280973,49.171234
2023-01-23,ATS_Bergamo,0.5562003,34.94186,68.2607
2023-01-24,ATS_Bergamo,2.534367,42.826893,73.34754
2023-01-25,ATS_Bergamo,2.7271686,45.39982,76.44908
2023-01-26,ATS_Bergamo,1.6919992,43.89498,79.47548
2023-01-27,ATS_Bergamo,0.2137582,37.919056,76.36177
2023-01-28,ATS_Bergamo,0.13437761,34.213573,69.11002
2023-01-29,ATS_Bergamo,0.33831787,35.450626,71.00933
2023-01-30,ATS_Bergamo,0.58537513,30.943205,60.219997
2023-01-31,ATS_Bergamo,1.3124259,27.393555,50.522808
2023-02-01,ATS_Bergamo,1.8715951,30.277403,53.591145
2023-02-02,ATS_Bergamo,3.885921,30.624685,47.874393
2023-02-03,ATS_Bergamo,3.7889273,35.527885,55.787743
2023-02-04,ATS_Bergamo,5.8461785,39.76328,54.29181
2023-02-05,ATS_Bergamo,2.1694903,39.03108,68.43733
2023-02-06,ATS_Bergamo,0.56507653,39.818676,78.93098
2023-02-07,ATS_Bergamo,-1.1504778,32.525726,72.21254
2023-02-08,ATS_Bergamo,-1.688276,31.31662,72.62578
2023-02-09,ATS_Bergamo,-2.4315186,26.797335,65.616486
2023-02-10,ATS_Bergamo,-1.576089,24.795454,56.382088
2023-02-11,ATS_Bergamo,1.4316362,26.216166,48.894554
2023-02-12,ATS_Bergamo,4.8249335,37.54107,55.67094
2023-02-13,ATS_Bergamo,4.3903155,43.638283,66.73676
2023-02-14,ATS_Bergamo,4.5755877,38.10437,57.332123
2023-02-15,ATS_Bergamo,5.946869,35.969627,49.402752
2023-02-16,ATS_Bergamo,4.934165,41.593517,60.90304
2023-02-17,ATS_Bergamo,5.1566815,48.96474,70.665016
2023-02-18,ATS_Bergamo,5.8724933,53.247044,73.45594
2023-02-19,ATS_Bergamo,6.0567584,51.516685,69.478584
2023-02-20,ATS_Bergamo,5.829751,50.876957,69.5924
2023-02-21,ATS_Bergamo,6.382586,54.760376,72.93667
2023-02-22,ATS_Bergamo,7.6058655,64.62868,79.331055
2023-02-23,ATS_Bergamo,7.2052655,69.2822,87.83391
2023-02-24,ATS_Bergamo,6.969897,66.965225,86.23888
2023-02-25,ATS_Bergamo,6.93127,61.35917,78.61536
2023-02-26,ATS_Bergamo,1.305991,34.892628,62.829098
2023-02-27,ATS_Bergamo,0.4082598,36.74456,72.84328
2023-02-28,ATS_Bergamo,1.9297354,43.539516,78.49336
2023-03-01,ATS_Bergamo,2.5429294,42.679073,73.55689
2023-03-02,ATS_Bergamo,4.2115436,54.498318,84.17454
2023-03-03,ATS_Bergamo,4.486908,48.667904,73.33915
2023-03-04,ATS_Bergamo,5.5508814,48.3839,67.82219
2023-03-05,ATS_Bergamo,4.6848016,42.590126,62.435875
2023-03-06,ATS_Bergamo,5.0577435,58.056904,84.83098
2023-03-07,ATS_Bergamo,4.7949176,49.83308,73.87041
2023-03-08,ATS_Bergamo,5.626757,53.96834,75.708336
2023-03-09,ATS_Bergamo,9.857069,66.532585,70.896614
2023-03-10,ATS_Bergamo,8.444794,68.5485,80.44667
2023-03-11,ATS_Bergamo,8.808319,49.433537,56.257328
2023-03-12,ATS_Bergamo,8.393315,58.56983,68.0559
2023-03-13,ATS_Bergamo,7.809182,59.691967,72.6422
2023-03-14,ATS_Bergamo,7.6576843,71.63692,87.98738
2023-03-15,ATS_Bergamo,5.057534,25.20241,36.835926
2023-03-16,ATS_Bergamo,4.418278,31.460749,47.801445
2023-03-17,ATS_Bergamo,6.079455,44.046284,60.520298
2023-03-18,ATS_Bergamo,6.647256,49.91817,65.98513
2023-03-19,ATS_Bergamo,6.950749,58.339657,75.42125
2023-03-20,ATS_Bergamo,8.042014,63.95882,76.58569
2023-03-21,ATS_Bergamo,9.589813,65.90878,71.437584
2023-03-22,ATS_Bergamo,10.576116,67.98118,69.206795
2023-03-23,ATS_Bergamo,10.40921,69.41728,71.676056
2023-03-24,ATS_Bergamo,10.258741,81.409645,85.3593
2023-03-25,ATS_Bergamo,11.397073,60.545933,58.305943
2023-03-26,ATS_Bergamo,6.329446,55.5228,74.05885
2023-03-27,ATS_Bergamo,5.8856854,32.21287,44.58119
2023-03-28,ATS_Bergamo,4.9018335,24.151333,35.65365
2023-03-29,ATS_Bergamo,7.7847595,48.58054,59.339394
2023-03-30,ATS_Bergamo,8.90125,73.000626,83.01107
2023-03-31,ATS_Bergamo,8.186415,73.830956,88.27138
2023-04-01,ATS_Bergamo,8.066916,49.744305,59.35844
2023-04-02,ATS_Bergamo,8.58541,52.336517,60.470222
2023-04-03,ATS_Bergamo,6.9437475,54.043518,69.18104
2023-04-04,ATS_Bergamo,4.264618,43.037586,66.52275
2023-04-05,ATS_Bergamo,3.2231052,37.872257,63.610638
2023-04-06,ATS_Bergamo,4.0047565,35.519817,56.21685
2023-04-07,ATS_Bergamo,5.005114,46.837505,68.71628
2023-04-08,ATS_Bergamo,6.1555133,50.501804,68.43584
2023-04-09,ATS_Bergamo,7.0475593,56.92144,73.06795
2023-04-10,ATS_Bergamo,7.794525,54.083527,66.719955
2023-04-11,ATS_Bergamo,9.4660425,61.238255,67.389885
2023-04-12,ATS_Bergamo,8.939911,68.34074,78.112656
2023-04-13,ATS_Bergamo,6.1016803,63.36078,85.848434
2023-04-14,ATS_Bergamo,7.106075,43.43323,54.69741
2023-04-15,ATS_Bergamo,7.287785,43.851505,54.67566
2023-04-16,ATS_Bergamo,8.450566,53.834778,62.414394
2023-11-13,ATS_Bergamo,5.0932746,55.669056,81.0695
2023-11-14,ATS_Bergamo,8.151189,71.59502,85.54647
2023-11-15,ATS_Bergamo,8.914485,59.461662,67.0188
2023-11-16,ATS_Bergamo,6.749917,47.420723,61.6739
2023-11-17,ATS_Bergamo,6.9377747,45.2642,58.652027
2023-11-18,ATS_Bergamo,5.483647,39.038105,55.121277
2023-11-19,ATS_Bergamo,6.2109246,55.590355,75.46527
2023-11-20,ATS_Bergamo,5.6700745,57.20992,80.2345
2023-11-21,ATS_Bergamo,5.8095746,56.02912,76.70067
