giorno,ATS,NO2_mean_ugm3,PM10_mean_ugm3,PM25_mean_ugm3
2023-01-19,ATS_Bergamo,48.06,22.53,18.82
2023-01-19,ATS_Montagna,38.62,27.0,20.0
2023-01-20,ATS_Bergamo,51.89,25.32,23.39
2023-01-20,ATS_Montagna,38.6,33.0,21.0
2023-01-21,ATS_Bergamo,42.78,20.04,19.32
2023-01-21,ATS_Montagna,37.3,33.0,24.0
2023-01-22,ATS_Bergamo,44.43,22.53,19.75
2023-01-22,ATS_Montagna,36.0,34.0,27.0
2023-01-23,ATS_Bergamo,56.98,40.68,34.26
2023-01-23,ATS_Montagna,47.13,64.0,46.0
2023-01-24,ATS_Bergamo,53.19,28.7,22.77
2023-01-24,ATS_Montagna,39.73,43.0,34.0
2023-01-25,ATS_Bergamo,45.91,36.7,31.65
2023-01-25,ATS_Montagna,39.36,53.0,37.0
2023-01-26,ATS_Bergamo,44.9,32.54,27.0
2023-01-26,ATS_Montagna,37.09,42.0,29.0
2023-01-27,ATS_Bergamo,41.74,30.33,26.45
2023-01-27,ATS_Montagna,38.86,43.0,29.0
2023-01-28,ATS_Bergamo,43.5,34.51,28.06
2023-01-28,ATS_Montagna,,42.0,34.0
2023-01-29,ATS_Bergamo,43.86,38.45,34.36
2023-01-29,ATS_Montagna,35.91,41.0,34.0
2023-01-30,ATS_Bergamo,53.83,46.28,39.5
2023-01-30,ATS_Montagna,46.35,50.0,38.0
2023-01-31,ATS_Bergamo,64.89,70.11,58.53
2023-01-31,ATS_Montagna,48.43,55.0,39.0
2023-02-01,ATS_Bergamo,56.24,37.32,31.19
2023-02-01,ATS_Montagna,48.87,39.0,27.0
2023-02-02,ATS_Bergamo,49.61,22.31,18.41
2023-02-02,ATS_Montagna,51.76,47.0,31.0
2023-02-03,ATS_Bergamo,61.92,49.18,43.2
2023-02-03,ATS_Montagna,54.94,69.0,50.0
2023-02-04,ATS_Bergamo,46.06,39.89,37.46
2023-02-04,ATS_Montagna,45.04,54.0,41.0
2023-02-05,ATS_Bergamo,25.39,19.35,11.89
2023-02-05,ATS_Montagna,29.07,36.0,25.0
2023-02-06,ATS_Bergamo,29.29,21.31,14.5
2023-02-06,ATS_Montagna,24.35,26.0,15.0
2023-02-07,ATS_Bergamo,42.84,34.0,26.88
2023-02-07,ATS_Montagna,33.95,37.0,30.0
2023-02-08,ATS_Bergamo,43.9,41.53,35.32
2023-02-08,ATS_Montagna,34.61,50.0,34.0
2023-02-09,ATS_Bergamo,40.52,30.51,29.15
2023-02-09,ATS_Montagna,30.11,43.0,32.0
2023-02-10,ATS_Bergamo,59.31,48.91,45.87
2023-02-10,ATS_Montagna,41.07,48.0,36.0
2023-02-11,ATS_Bergamo,66.11,48.29,44.78
2023-02-11,ATS_Montagna,43.79,49.0,36.0
2023-02-12,ATS_Bergamo,56.42,44.64,41.57
2023-02-12,ATS_Montagna,43.33,52.0,38.0
2023-02-13,ATS_Bergamo,58.41,44.7,39.91
2023-02-13,ATS_Montagna,42.7,54.0,40.0
2023-02-14,ATS_Bergamo,65.68,60.51,50.4
2023-02-14,ATS_Montagna,42.03,45.0,29.0
2023-02-15,ATS_Bergamo,70.62,63.54,53.72
2023-02-15,ATS_Montagna,45.46,46.0,30.0
2023-02-16,ATS_Bergamo,56.12,47.98,37.65
2023-02-16,ATS_Montagna,43.77,51.0,33.0
2023-02-17,ATS_Bergamo,51.69,39.07,34.4
2023-02-17,ATS_Montagna,42.28,66.0,49.0
2023-02-18,ATS_Bergamo,42.37,34.47,28.74
2023-02-18,ATS_Montagna,39.11,64.0,49.0
2023-02-19,ATS_Bergamo,37.28,32.99,29.83
2023-02-19,ATS_Montagna,34.75,56.0,44.0
2023-02-20,ATS_Bergamo,46.73,65.33,55.36
2023-02-20,ATS_Montagna,38.84,61.0,45.0
2023-02-21,ATS_Bergamo,49.33,49.19,40.69
2023-02-21,ATS_Montagna,38.6,56.0,40.0
2023-02-22,ATS_Bergamo,50.66,86.9,71.41
2023-02-22,ATS_Montagna,36.01,75.0,52.0
2023-02-23,ATS_Bergamo,55.9,78.21,61.67
2023-02-23,ATS_Montagna,35.5,108.0,73.0
2023-02-24,ATS_Bergamo,51.21,66.65,49.63
2023-02-24,ATS_Montagna,36.85,103.0,68.0
2023-02-25,ATS_Bergamo,38.04,36.93,25.13
2023-02-25,ATS_Montagna,27.96,40.0,24.0
2023-02-26,ATS_Bergamo,28.96,20.88,14.61
2023-02-26,ATS_Montagna,19.9,13.0,7.0
2023-02-27,ATS_Bergamo,34.79,13.83,12.74
2023-02-27,ATS_Montagna,24.62,20.0,13.0
2023-02-28,ATS_Bergamo,37.24,28.63,25.51
2023-02-28,ATS_Montagna,26.73,,
2023-03-01,ATS_Bergamo,40.55,33.85,28.33
2023-03-01,ATS_Montagna,27.49,,
2023-03-02,ATS_Bergamo,43.55,36.09,30.89
2023-03-02,ATS_Montagna,29.05,56.0,39.0
2023-03-03,ATS_Bergamo,47.31,40.77,35.03
2023-03-03,ATS_Montagna,32.07,46.0,32.0
2023-03-04,ATS_Bergamo,47.63,48.62,41.99
2023-03-04,ATS_Montagna,30.63,55.0,41.0
2023-03-05,ATS_Bergamo,41.09,52.96,44.37
2023-03-05,ATS_Montagna,25.97,48.0,34.0
2023-03-06,ATS_Bergamo,49.32,42.58,31.64
2023-03-06,ATS_Montagna,33.49,57.0,39.0
2023-03-07,ATS_Bergamo,38.64,30.3,20.68
2023-03-07,ATS_Montagna,34.39,50.0,32.0
2023-03-08,ATS_Bergamo,38.82,26.63,18.71
2023-03-08,ATS_Montagna,33.95,35.0,26.0
2023-03-09,ATS_Bergamo,45.98,30.38,23.28
2023-03-09,ATS_Montagna,32.5,34.0,20.0
2023-03-10,ATS_Bergamo,40.48,30.56,22.96
2023-03-10,ATS_Montagna,32.67,32.0,21.0
2023-03-11,ATS_Bergamo,26.45,9.81,8.74
2023-03-11,ATS_Montagna,26.66,10.0,6.0
2023-03-12,ATS_Bergamo,27.63,22.23,18.37
2023-03-12,ATS_Montagna,26.0,24.0,16.0
2023-03-13,ATS_Bergamo,35.91,29.5,18.96
2023-03-13,ATS_Montagna,27.18,39.0,26.0
2023-03-14,ATS_Bergamo,33.05,27.01,21.21
2023-03-14,ATS_Montagna,25.18,24.0,16.0
2023-03-15,ATS_Bergamo,27.26,9.89,10.48
2023-03-15,ATS_Montagna,15.0,1.0,0.0
2023-03-16,ATS_Bergamo,36.37,16.98,16.17
2023-03-16,ATS_Montagna,27.44,14.0,5.0
2023-03-17,ATS_Bergamo,38.96,28.63,23.61
2023-03-17,ATS_Montagna,30.07,35.0,25.0
2023-03-18,ATS_Bergamo,44.08,40.87,34.52
2023-03-18,ATS_Montagna,31.96,43.0,32.0
2023-03-19,ATS_Bergamo,34.21,40.98,35.12
2023-03-19,ATS_Montagna,25.7,46.0,35.0
2023-03-20,ATS_Bergamo,40.19,49.99,42.06
2023-03-20,ATS_Montagna,29.95,58.0,47.0
2023-03-21,ATS_Bergamo,46.39,60.52,51.72
2023-03-21,ATS_Montagna,32.59,59.0,46.0
2023-03-22,ATS_Bergamo,44.25,53.08,45.03
2023-03-22,ATS_Montagna,35.45,49.0,38.0
2023-03-23,ATS_Bergamo,38.52,32.51,22.82
2023-03-23,ATS_Montagna,32.59,42.0,25.0
2023-03-24,ATS_Bergamo,28.17,16.74,11.42
2023-03-24,ATS_Montagna,29.32,31.0,18.0
2023-03-25,ATS_Bergamo,22.93,14.1,10.46
2023-03-25,ATS_Montagna,19.52,8.0,1.0
2023-03-26,ATS_Bergamo,25.07,15.17,13.9
2023-03-26,ATS_Montagna,20.52,10.0,3.0
2023-03-27,ATS_Bergamo,22.63,8.12,8.01
2023-03-27,ATS_Montagna,17.78,0.0,0.0
2023-03-28,ATS_Bergamo,33.02,13.35,11.27
2023-03-28,ATS_Montagna,22.93,12.0,6.0
2023-03-29,ATS_Bergamo,33.7,24.23,13.43
2023-03-29,ATS_Montagna,26.78,25.0,14.0
2023-03-30,ATS_Bergamo,36.97,26.98,15.56
2023-03-30,ATS_Montagna,35.3,38.0,25.0
2023-03-31,ATS_Bergamo,31.52,21.34,11.38
2023-03-31,ATS_Montagna,32.65,32.0,22.0
2023-04-01,ATS_Bergamo,28.91,8.91,9.04
2023-04-01,ATS_Montagna,19.6,6.0,4.0
2023-04-02,ATS_Bergamo,24.9,12.95,13.34
2023-04-02,ATS_Montagna,22.2,10.0,5.0
2023-04-03,ATS_Bergamo,24.36,15.32,11.33
2023-04-03,ATS_Montagna,23.11,13.0,7.0
2023-04-04,ATS_Bergamo,22.57,22.89,14.61
2023-04-04,ATS_Montagna,16.29,19.0,7.0
2023-04-05,ATS_Bergamo,26.64,24.42,17.98
2023-04-05,ATS_Montagna,21.68,24.0,13.0
2023-04-06,ATS_Bergamo,33.86,29.48,23.5
2023-04-06,ATS_Montagna,29.29,33.0,20.0
2023-04-07,ATS_Bergamo,37.98,37.8,30.71
2023-04-07,ATS_Montagna,34.24,41.0,26.0
2023-04-08,ATS_Bergamo,28.04,32.6,28.76
2023-04-08,ATS_Montagna,25.65,42.0,30.0
2023-04-09,ATS_Bergamo,19.48,16.53,14.6
2023-04-09,ATS_Montagna,17.33,30.0,21.0
2023-04-10,ATS_Bergamo,19.95,11.0,9.74
2023-04-10,ATS_Montagna,15.47,15.0,10.0
2023-04-11,ATS_Bergamo,30.69,19.03,12.18
2023-04-11,ATS_Montagna,28.28,29.0,18.0
2023-04-12,ATS_Bergamo,30.67,28.65,19.74
2023-04-12,ATS_Montagna,31.39,42.0,27.0
2023-04-13,ATS_Bergamo,21.48,8.4,15.12
2023-04-13,ATS_Montagna,24.41,20.0,17.0
2023-04-14,ATS_Bergamo,29.68,12.37,12.09
2023-04-14,ATS_Montagna,25.51,10.0,4.0
2023-04-15,ATS_Bergamo,27.4,14.46,12.96
2023-04-15,ATS_Montagna,25.2,15.0,10.0
2023-04-16,ATS_Bergamo,24.07,14.45,11.62
2023-04-16,ATS_Montagna,19.31,14.0,10.0
2023-04-17,ATS_Bergamo,27.17,14.15,12.52
2023-04-17,ATS_Montagna,26.47,22.0,17.0
2023-04-18,ATS_Bergamo,30.9,18.93,16.08
2023-04-18,ATS_Montagna,24.07,18.0,13.0
2023-04-19,ATS_Bergamo,23.24,16.73,9.91
2023-04-19,ATS_Montagna,24.85,25.0,18.0
2023-04-20,ATS_Bergamo,23.05,9.42,5.71
2023-04-20,ATS_Montagna,24.15,21.0,16.0
2023-04-21,ATS_Bergamo,23.29,9.09,8.58
2023-04-21,ATS_Montagna,21.62,14.0,10.0
2023-04-22,ATS_Bergamo,22.24,14.81,11.86
2023-04-22,ATS_Montagna,17.13,13.0,8.0
2023-04-23,ATS_Bergamo,19.77,21.64,18.75
2023-04-23,ATS_Montagna,15.58,22.0,12.0
2023-04-24,ATS_Bergamo,19.79,10.65,9.0
2023-04-24,ATS_Montagna,14.82,7.0,4.0
2023-04-25,ATS_Bergamo,17.53,8.97,6.77
2023-04-25,ATS_Montagna,14.55,4.0,0.0
2023-04-26,ATS_Bergamo,26.2,11.2,10.56
2023-04-26,ATS_Montagna,21.06,6.0,0.0
2023-04-27,ATS_Bergamo,27.28,21.57,16.53
2023-04-27,ATS_Montagna,20.95,19.0,12.0
2023-04-28,ATS_Bergamo,29.58,21.12,15.13
2023-04-28,ATS_Montagna,25.21,28.0,18.0
2023-04-29,ATS_Bergamo,28.96,24.17,17.23
2023-04-29,ATS_Montagna,22.41,39.0,28.0
2023-04-30,ATS_Bergamo,18.59,21.88,19.0
2023-04-30,ATS_Montagna,16.04,34.0,24.0
2023-05-01,ATS_Bergamo,17.77,10.19,11.25
2023-05-01,ATS_Montagna,15.0,15.0,6.0
2023-05-02,ATS_Bergamo,25.38,10.11,8.98
2023-05-02,ATS_Montagna,17.94,13.0,12.0
2023-05-03,ATS_Bergamo,26.26,13.1,10.77
2023-05-03,ATS_Montagna,14.79,12.0,7.0
2023-05-04,ATS_Bergamo,28.35,19.06,15.61
2023-05-04,ATS_Montagna,17.1,18.0,10.0
2023-05-05,ATS_Bergamo,32.29,27.64,24.47
2023-05-05,ATS_Montagna,18.45,26.0,18.0
2023-05-06,ATS_Bergamo,25.05,27.28,24.35
2023-05-06,ATS_Montagna,15.5,26.0,16.0
2023-05-07,ATS_Bergamo,14.64,10.7,8.18
2023-05-07,ATS_Montagna,10.5,15.0,11.0
2023-05-08,ATS_Bergamo,25.35,13.96,11.66
2023-05-08,ATS_Montagna,20.2,18.0,15.0
2023-05-09,ATS_Bergamo,23.98,17.49,13.47
2023-05-09,ATS_Montagna,18.84,17.0,15.0
2023-05-10,ATS_Bergamo,28.15,9.33,8.23
2023-05-10,ATS_Montagna,18.0,10.0,
2023-05-11,ATS_Bergamo,26.59,12.37,12.96
2023-05-11,ATS_Montagna,16.5,11.0,9.0
2023-05-12,ATS_Bergamo,23.76,7.66,7.5
2023-05-12,ATS_Montagna,16.45,5.0,3.0
2023-05-13,ATS_Bergamo,18.83,7.14,6.65
2023-05-13,ATS_Montagna,11.7,5.0,2.0
2023-05-14,ATS_Bergamo,19.54,6.68,5.16
2023-05-14,ATS_Montagna,11.0,9.0,3.0
2023-05-15,ATS_Bergamo,24.32,11.69,9.63
2023-05-15,ATS_Montagna,15.35,3.0,0.0
2023-05-16,ATS_Bergamo,31.63,15.61,10.44
2023-05-16,ATS_Montagna,26.22,21.0,14.0
2023-05-17,ATS_Bergamo,37.02,16.7,13.55
2023-05-17,ATS_Montagna,22.71,22.0,15.0
2023-05-18,ATS_Bergamo,25.91,11.48,10.92
2023-05-18,ATS_Montagna,18.03,17.0,11.0
2023-05-19,ATS_Bergamo,30.97,17.72,14.43
2023-05-19,ATS_Montagna,22.18,23.0,16.0
2023-05-20,ATS_Bergamo,26.41,10.18,9.7
2023-05-20,ATS_Montagna,17.62,18.0,12.0
2023-05-21,ATS_Bergamo,18.38,12.25,10.44
2023-05-21,ATS_Montagna,14.98,20.0,10.0
2023-05-22,ATS_Bergamo,25.33,20.0,16.41
2023-05-22,ATS_Montagna,15.74,20.0,11.0
2023-05-23,ATS_Bergamo,25.99,25.39,19.71
2023-05-23,ATS_Montagna,18.36,26.0,11.0
2023-05-24,ATS_Bergamo,22.96,20.05,20.33
2023-05-24,ATS_Montagna,15.29,17.0,12.0
2023-05-25,ATS_Bergamo,18.77,11.69,10.05
2023-05-25,ATS_Montagna,15.63,12.0,8.0
2023-05-26,ATS_Bergamo,25.41,16.91,15.44
2023-05-26,ATS_Montagna,14.4,18.0,11.0
2023-05-27,ATS_Bergamo,16.88,21.74,20.24
2023-05-27,ATS_Montagna,16.72,24.0,12.0
2023-05-28,ATS_Bergamo,12.99,20.87,19.46
2023-05-28,ATS_Montagna,12.46,20.0,12.0
2023-05-29,ATS_Bergamo,17.5,14.89,13.67
2023-05-29,ATS_Montagna,12.75,12.0,4.0
2023-05-30,ATS_Bergamo,18.41,19.64,15.68
2023-05-30,ATS_Montagna,13.29,22.0,13.0
2023-05-31,ATS_Bergamo,17.29,16.99,14.09
2023-05-31,ATS_Montagna,15.47,20.0,10.0
2023-06-01,ATS_Bergamo,20.35,21.29,16.43
2023-06-01,ATS_Montagna,14.59,23.0,13.0
2023-06-02,ATS_Bergamo,12.42,16.19,13.83
2023-06-02,ATS_Montagna,9.81,14.0,6.0
2023-06-03,ATS_Bergamo,13.54,12.26,9.66
2023-06-03,ATS_Montagna,10.14,10.0,5.0
2023-06-04,ATS_Bergamo,11.93,9.88,8.57
2023-06-04,ATS_Montagna,8.72,14.0,12.0
2023-06-05,ATS_Bergamo,17.76,15.12,6.63
2023-06-05,ATS_Montagna,15.32,16.0,9.0
2023-06-06,ATS_Bergamo,19.04,17.45,15.98
2023-06-06,ATS_Montagna,11.12,17.0,9.0
2023-06-07,ATS_Bergamo,18.12,13.42,12.2
2023-06-07,ATS_Montagna,14.18,12.0,2.0
2023-06-08,ATS_Bergamo,18.37,15.58,12.11
2023-06-08,ATS_Montagna,16.55,12.0,5.0
2023-06-09,ATS_Bergamo,21.42,18.6,15.28
2023-06-09,ATS_Montagna,16.91,20.0,13.0
2023-06-10,ATS_Bergamo,16.46,15.76,10.31
2023-06-10,ATS_Montagna,15.25,26.0,17.0
2023-06-11,ATS_Bergamo,10.07,11.25,9.33
2023-06-11,ATS_Montagna,10.47,14.0,10.0
2023-06-12,ATS_Bergamo,13.95,12.55,8.73
2023-06-12,ATS_Montagna,12.69,17.0,14.0
2023-06-13,ATS_Bergamo,14.83,13.26,9.64
2023-06-13,ATS_Montagna,13.62,20.0,25.0
2023-06-14,ATS_Bergamo,15.24,15.41,10.75
2023-06-14,ATS_Montagna,11.24,14.0,8.0
2023-06-15,ATS_Bergamo,15.62,17.23,13.43
2023-06-15,ATS_Montagna,12.69,12.0,6.0
2023-06-16,ATS_Bergamo,20.07,20.97,15.16
2023-06-16,ATS_Montagna,14.99,17.0,6.0
2023-06-17,ATS_Bergamo,18.35,20.31,15.14
2023-06-17,ATS_Montagna,13.99,16.0,8.0
2023-06-18,ATS_Bergamo,14.68,19.11,13.94
2023-06-18,ATS_Montagna,11.87,20.0,13.0
2023-06-19,ATS_Bergamo,17.35,22.76,15.43
2023-06-19,ATS_Montagna,14.14,27.0,19.0
2023-06-20,ATS_Bergamo,21.23,21.08,17.0
2023-06-20,ATS_Montagna,15.75,29.0,16.0
2023-06-21,ATS_Bergamo,23.66,26.89,21.25
2023-06-21,ATS_Montagna,17.4,33.0,18.0
2023-06-22,ATS_Bergamo,21.29,38.45,26.33
2023-06-22,ATS_Montagna,16.95,39.0,16.0
2023-06-23,ATS_Bergamo,16.14,21.59,14.36
2023-06-23,ATS_Montagna,11.58,9.0,2.0
2023-06-24,ATS_Bergamo,15.54,14.14,11.36
2023-06-24,ATS_Montagna,11.61,15.0,7.0
2023-06-25,ATS_Bergamo,11.08,12.28,9.77
2023-06-25,ATS_Montagna,11.29,13.0,6.0
2023-06-26,ATS_Bergamo,19.09,23.03,16.09
2023-06-26,ATS_Montagna,13.53,22.0,15.0
2023-06-27,ATS_Bergamo,22.07,29.23,21.81
2023-06-27,ATS_Montagna,15.87,31.0,18.0
2023-06-28,ATS_Bergamo,16.73,22.83,15.93
2023-06-28,ATS_Montagna,14.9,26.0,14.0
2023-06-29,ATS_Bergamo,15.84,19.7,11.8
2023-06-29,ATS_Montagna,12.78,18.0,12.0
2023-06-30,ATS_Bergamo,19.34,15.07,16.29
2023-06-30,ATS_Montagna,19.13,25.0,16.0
2023-07-01,ATS_Bergamo,15.33,15.91,15.85
2023-07-01,ATS_Montagna,11.45,17.0,16.0
2023-07-02,ATS_Bergamo,14.93,19.35,22.2
2023-07-02,ATS_Montagna,11.41,22.0,12.0
2023-07-03,ATS_Bergamo,16.26,22.5,18.84
2023-07-03,ATS_Montagna,13.84,25.0,15.0
2023-07-04,ATS_Bergamo,13.49,13.01,9.98
2023-07-04,ATS_Montagna,11.45,18.0,10.0
2023-07-05,ATS_Bergamo,13.34,11.79,9.24
2023-07-05,ATS_Montagna,10.87,14.0,8.0
2023-07-06,ATS_Bergamo,15.24,11.1,9.61
2023-07-06,ATS_Montagna,14.22,12.0,8.0
2023-07-07,ATS_Bergamo,17.39,15.29,10.05
2023-07-07,ATS_Montagna,10.5,9.0,5.0
2023-07-08,ATS_Bergamo,14.83,16.47,12.89
2023-07-08,ATS_Montagna,11.04,13.0,4.0
2023-07-09,ATS_Bergamo,12.42,19.58,17.09
2023-07-09,ATS_Montagna,10.22,14.0,8.0
2023-07-10,ATS_Bergamo,18.75,27.58,21.6
2023-07-10,ATS_Montagna,13.8,23.0,10.0
2023-07-11,ATS_Bergamo,18.25,34.95,26.23
2023-07-11,ATS_Montagna,14.4,36.0,22.0
2023-07-12,ATS_Bergamo,15.1,22.42,13.79
2023-07-12,ATS_Montagna,8.93,,
2023-07-13,ATS_Bergamo,13.97,11.72,6.39
2023-07-14,ATS_Bergamo,17.72,14.65,10.06
2023-07-15,ATS_Bergamo,13.12,20.74,15.68
2023-07-16,ATS_Bergamo,11.04,21.28,15.12
2023-07-17,ATS_Bergamo,15.14,27.38,17.18
2023-07-18,ATS_Bergamo,15.33,34.51,22.67
2023-07-19,ATS_Bergamo,15.05,32.3,20.67
2023-07-20,ATS_Bergamo,17.75,26.29,18.81
2023-07-21,ATS_Bergamo,14.62,16.24,11.53
2023-07-22,ATS_Bergamo,13.02,13.92,12.05
2023-07-23,ATS_Bergamo,10.96,18.33,12.7
2023-07-24,ATS_Bergamo,12.66,17.75,13.25
2023-07-25,ATS_Bergamo,15.61,10.73,6.56
2023-07-26,ATS_Bergamo,14.37,3.94,1.77
2023-07-27,ATS_Bergamo,16.38,11.47,8.2
2023-07-28,ATS_Bergamo,18.72,18.37,12.56
2023-07-29,ATS_Bergamo,13.57,17.61,11.34
2023-07-30,ATS_Bergamo,9.23,12.44,8.68
2023-07-31,ATS_Bergamo,13.7,15.36,10.58
2023-08-01,ATS_Bergamo,14.76,18.49,12.54
2023-08-02,ATS_Bergamo,14.73,21.54,13.35
2023-08-03,ATS_Bergamo,12.34,20.81,12.53
2023-08-04,ATS_Bergamo,11.5,14.55,5.97
2023-08-05,ATS_Bergamo,12.63,10.99,7.58
2023-08-06,ATS_Bergamo,8.5,5.62,4.58
2023-08-07,ATS_Bergamo,8.2,4.57,2.06
2023-08-08,ATS_Bergamo,13.66,8.92,7.26
2023-08-09,ATS_Bergamo,16.03,15.71,10.36
2023-08-10,ATS_Bergamo,14.73,20.32,13.91
2023-08-11,ATS_Bergamo,15.55,20.9,13.97
2023-08-12,ATS_Bergamo,12.58,20.33,13.86
2023-08-13,ATS_Bergamo,10.33,19.56,13.95
2023-08-14,ATS_Bergamo,11.54,20.65,14.48
2023-08-15,ATS_Bergamo,9.52,20.04,15.59
2023-08-16,ATS_Bergamo,9.73,17.29,13.28
2023-08-17,ATS_Bergamo,11.52,18.18,12.32
2023-08-18,ATS_Bergamo,13.01,25.09,16.42
2023-08-19,ATS_Bergamo,12.69,29.64,19.49
2023-08-20,ATS_Bergamo,11.22,25.4,18.11
2023-08-21,ATS_Bergamo,14.38,27.06,19.32
2023-08-22,ATS_Bergamo,15.07,26.19,18.09
2023-08-23,ATS_Bergamo,16.95,29.59,18.72
2023-08-24,ATS_Bergamo,17.17,31.32,20.32
2023-08-25,ATS_Bergamo,16.87,28.48,17.62
2023-08-26,ATS_Bergamo,12.18,20.76,16.04
2023-08-27,ATS_Bergamo,8.97,12.79,10.05
2023-08-28,ATS_Bergamo,12.27,7.85,2.96
2023-08-29,ATS_Bergamo,20.89,7.85,4.46
2023-08-30,ATS_Bergamo,20.5,10.68,5.73
2023-08-31,ATS_Bergamo,19.55,13.26,7.15
2023-09-01,ATS_Bergamo,19.73,15.69,7.38
2023-09-02,ATS_Bergamo,17.81,18.41,10.79
2023-09-03,ATS_Bergamo,15.21,15.05,11.87
2023-09-04,ATS_Bergamo,18.31,23.82,17.04
2023-09-05,ATS_Bergamo,18.99,14.84,8.26
2023-09-06,ATS_Bergamo,22.44,17.99,11.76
2023-09-07,ATS_Bergamo,21.95,23.09,14.83
2023-09-08,ATS_Bergamo,24.08,23.46,15.92
2023-09-09,ATS_Bergamo,20.29,28.39,18.99
2023-09-10,ATS_Bergamo,18.07,31.52,24.32
2023-09-11,ATS_Bergamo,25.07,38.16,29.11
2023-09-12,ATS_Bergamo,26.35,36.12,27.64
2023-09-13,ATS_Bergamo,19.5,22.07,16.54
2023-09-14,ATS_Bergamo,16.99,13.29,10.05
2023-09-15,ATS_Bergamo,18.56,12.29,7.88
2023-09-16,ATS_Bergamo,17.2,16.61,11.06
2023-09-17,ATS_Bergamo,14.67,17.09,13.64
2023-09-18,ATS_Bergamo,20.49,22.58,11.15
2023-09-19,ATS_Bergamo,20.97,16.94,8.92
2023-09-20,ATS_Bergamo,21.1,18.96,11.66
2023-09-21,ATS_Bergamo,15.67,10.4,3.81
2023-09-22,ATS_Bergamo,16.88,10.17,4.27
2023-09-23,ATS_Bergamo,14.49,6.53,3.6
2023-09-24,ATS_Bergamo,17.54,5.88,2.72
2023-09-25,ATS_Bergamo,25.19,9.97,6.3
2023-09-26,ATS_Bergamo,27.09,14.79,8.26
2023-09-27,ATS_Bergamo,24.62,23.91,14.47
2023-09-28,ATS_Bergamo,29.13,30.75,18.41
2023-09-29,ATS_Bergamo,31.79,32.88,21.1
2023-09-30,ATS_Bergamo,29.4,36.49,25.63
2023-10-01,ATS_Bergamo,23.45,34.26,24.66
2023-10-02,ATS_Bergamo,34.56,44.74,35.56
2023-10-03,ATS_Bergamo,34.64,43.23,34.86
2023-10-04,ATS_Bergamo,28.77,40.16,33.52
2023-10-05,ATS_Bergamo,28.82,18.33,15.59
2023-10-06,ATS_Bergamo,32.64,33.02,24.86
2023-10-07,ATS_Bergamo,28.07,29.03,24.31
2023-10-08,ATS_Bergamo,23.57,23.23,17.14
2023-10-09,ATS_Bergamo,32.93,37.64,19.28
2023-10-10,ATS_Bergamo,43.74,55.85,29.51
2023-10-11,ATS_Bergamo,39.3,60.47,36.03
2023-10-12,ATS_Bergamo,38.04,50.6,30.73
2023-10-13,ATS_Bergamo,37.38,36.67,22.88
2023-10-14,ATS_Bergamo,28.28,23.53,14.2
2023-10-15,ATS_Bergamo,21.01,16.97,12.1
2023-10-16,ATS_Bergamo,28.21,14.65,8.83
2023-10-17,ATS_Bergamo,35.5,23.63,13.15
2023-10-18,ATS_Bergamo,42.67,33.89,22.08
2023-10-19,ATS_Bergamo,39.55,24.42,21.67
2023-10-20,ATS_Bergamo,34.6,14.53,8.67
2023-10-21,ATS_Bergamo,20.63,10.27,5.68
2023-10-22,ATS_Bergamo,21.83,8.82,5.17
2023-10-23,ATS_Bergamo,33.81,16.72,11.43
2023-10-24,ATS_Bergamo,33.2,10.13,6.83
2023-10-25,ATS_Bergamo,32.44,16.37,11.18
2023-10-26,ATS_Bergamo,37.33,22.1,12.56
2023-10-27,ATS_Bergamo,30.4,13.55,9.76
2023-10-28,ATS_Bergamo,29.78,18.29,13.59
2023-10-29,ATS_Bergamo,21.91,10.64,7.91
2023-10-30,ATS_Bergamo,27.59,13.19,10.97
2023-10-31,ATS_Bergamo,27.33,7.29,6.8
2023-11-01,ATS_Bergamo,26.76,8.89,8.47
2023-11-02,ATS_Bergamo,27.2,7.57,4.68
2023-11-03,ATS_Bergamo,31.56,7.01,7.64
2023-11-04,ATS_Bergamo,27.81,7.53,6.16
2023-11-05,ATS_Bergamo,25.57,6.94,5.57
2023-11-06,ATS_Bergamo,33.07,14.72,11.41
2023-11-07,ATS_Bergamo,33.65,17.21,12.04
2023-11-08,ATS_Bergamo,37.69,17.42,14.27
2023-11-09,ATS_Bergamo,36.2,11.38,9.41
2023-11-10,ATS_Bergamo,37.9,13.25,12.47
2023-11-11,ATS_Bergamo,39.12,15.85,14.38
2023-11-12,ATS_Bergamo,32.62,14.43,14.18
2023-11-13,ATS_Bergamo,43.83,26.71,23.78
2023-11-14,ATS_Bergamo,47.49,40.95,34.91
2023-11-15,ATS_Bergamo,39.86,25.17,20.01
2023-11-16,ATS_Bergamo,42.55,21.16,19.25
2023-11-17,ATS_Bergamo,28.98,13.79,13.21
2023-11-18,ATS_Bergamo,36.97,17.39,17.57
2023-11-19,ATS_Bergamo,43.28,27.68,24.87
2023-11-20,ATS_Bergamo,45.77,41.8,32.16
2023-11-21,ATS_Bergamo,42.79,49.51,36.58
2023-11-22,ATS_Bergamo,44.21,29.52,21.1
2023-11-23,ATS_Bergamo,43.52,33.35,22.58
2023-11-24,ATS_Bergamo,50.26,41.11,35.66
2023-11-25,ATS_Bergamo,13.83,6.5,6.06
2023-11-26,ATS_Bergamo,26.07,11.22,10.91
2023-11-27,ATS_Bergamo,50.37,32.25,26.52
